modelo,geocode,departamento,distrito,horizonte,y_true,y_pred,error,abs_error,squared_error,anio
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010111,Amazonas,Levanto,5,0.23357768599340184,0.22611888238200717,-0.007458803611394671,0.007458803611394671,5.563375131335418e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010112,Amazonas,Magdalena,1,0.3664946788681671,0.36179606240720596,-0.004698616460961147,0.004698616460961147,2.2076996647215054e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010112,Amazonas,Magdalena,2,0.37103041769833445,0.3594420534780758,-0.011588364220258662,0.011588364220258662,0.00013429018530137116,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010112,Amazonas,Magdalena,3,0.3810208472415263,0.3621093245368121,-0.01891152270471419,0.01891152270471419,0.0003576456910109203,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010112,Amazonas,Magdalena,4,0.37494912200186536,0.3728215668640573,-0.002127555137808046,0.002127555137808046,4.526490864413414e-06,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010112,Amazonas,Magdalena,5,0.38422406104294604,0.36805378388148924,-0.016170277161456803,0.016170277161456803,0.0002614778634783315,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010114,Amazonas,Molinopampa,1,0.5491697799818486,0.541371581195704,-0.007798198786144517,0.007798198786144517,6.0811904308225813e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010114,Amazonas,Molinopampa,2,0.5483545668394921,0.5403693228373152,-0.007985244002176928,0.007985244002176928,6.37641217743026e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010114,Amazonas,Molinopampa,3,0.536625504241246,0.539998664861714,0.0033731606204679965,0.0033731606204679965,1.1378212571476038e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010114,Amazonas,Molinopampa,4,0.5230152011426626,0.5303244976927026,0.007309296550039979,0.007309296550039979,5.3425816056426336e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010114,Amazonas,Molinopampa,5,0.5128930814479307,0.519539299891449,0.006646218443518315,0.006646218443518315,4.417221959896301e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010115,Amazonas,Montevideo,1,0.6583167263338214,0.6563226584183376,-0.0019940679154838437,0.0019940679154838437,3.976306851562082e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010115,Amazonas,Montevideo,2,0.6555285999973202,0.6562911101052529,0.0007625101079327123,0.0007625101079327123,5.814216646995567e-07,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010115,Amazonas,Montevideo,3,0.6586850844373988,0.653438536874782,-0.005246547562616777,0.005246547562616777,2.752626132680004e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010115,Amazonas,Montevideo,4,0.6546329307695194,0.6571080095049436,0.0024750787354241854,0.0024750787354241854,6.126014746548985e-06,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010115,Amazonas,Montevideo,5,0.5954754332814817,0.6483974950235992,0.052922061742117554,0.052922061742117554,0.0028007446190365026,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010117,Amazonas,Quinjalca,1,0.34440442385298686,0.3497114936994254,0.005307069846438528,0.005307069846438528,2.816499035497706e-05,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010117,Amazonas,Quinjalca,2,0.34855606828101027,0.33894042007793973,-0.009615648203070537,0.009615648203070537,9.246069036521365e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010117,Amazonas,Quinjalca,3,0.34124484767822594,0.3472878260950041,0.006042978416778144,0.006042978416778144,3.6517588145646487e-05,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010117,Amazonas,Quinjalca,4,0.33954104948177205,0.3341008331347908,-0.005440216346981275,0.005440216346981275,2.9595953901962286e-05,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010117,Amazonas,Quinjalca,5,0.34265750542220874,0.3360822186284146,-0.006575286793794155,0.006575286793794155,4.323439642064382e-05,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010119,Amazonas,San Isidro De Maino,1,0.3787988743123183,0.3584073950021489,-0.02039147931016938,0.02039147931016938,0.0004158124284570659,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010119,Amazonas,San Isidro De Maino,2,0.3919599976558022,0.3671637176340924,-0.024796280021709804,0.024796280021709804,0.0006148555029150448,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010119,Amazonas,San Isidro De Maino,3,0.39453786079525643,0.3789986256114456,-0.01553923518381084,0.01553923518381084,0.0002414678300977847,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010119,Amazonas,San Isidro De Maino,4,0.37741520315839777,0.38019877391848966,0.0027835707600918913,0.0027835707600918913,7.748266176438549e-06,2023
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010119,Amazonas,San Isidro De Maino,5,0.38737255745015164,0.3651738771925618,-0.022198680257589865,0.022198680257589865,0.00049278140517871,2024
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010120,Amazonas,Soloco,1,0.5112683780272115,0.5131902823313454,0.00192190430413397,0.00192190430413397,3.69371615424868e-06,2020
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010120,Amazonas,Soloco,2,0.5130760663960691,0.50978254712586,-0.0032935192702090443,0.0032935192702090443,1.0847269183238316e-05,2021
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010120,Amazonas,Soloco,3,0.5114943396648496,0.5138069903329414,0.0023126506680918313,0.0023126506680918313,5.348353112625594e-06,2022
CNN_FINAL_w6_c32_k2_actrelu_d0.0_dense16_e50_lr0.001_b8,010120,Amazonas,Soloco,4,0.4987691051665165,0.508607011235269,0.009837906068752456,0.009837906068752456,9.678439581759639e-05,2023
