modelo,geocode,departamento,distrito,horizonte,anio,y_true,y_pred,error,abs_error,squared_error
ARIMA_WF_w32_p1_d1_q0,220302,San Martin,Agua Blanca,1,2020,0.3455616758665216,0.35977937529016746,0.014217699423645869,0.014217699423645869,0.00020214297690114008
ARIMA_WF_w32_p1_d1_q0,220302,San Martin,Agua Blanca,2,2021,0.3318985825049586,0.34457691630008613,0.012678333795127561,0.012678333795127561,0.00016074014782067363
ARIMA_WF_w32_p1_d1_q0,220302,San Martin,Agua Blanca,3,2022,0.3296941072456855,0.32375787766900593,-0.0059362295766795525,0.0059362295766795525,3.52388215870451e-05
ARIMA_WF_w32_p1_d1_q0,220302,San Martin,Agua Blanca,4,2023,0.3165952199531185,0.32843131846432355,0.01183609851120504,0.01183609851120504,0.00014009322796695016
ARIMA_WF_w32_p1_d1_q0,220302,San Martin,Agua Blanca,5,2024,0.2872274215782647,0.30925096470991764,0.022023543131652945,0.022023543131652945,0.00048503645207177763
ARIMA_WF_w32_p1_d1_q0,220303,San Martin,San Martin,1,2020,0.7448397920556521,0.7577869269126492,0.012947134856997056,0.012947134856997056,0.00016762830100526817
ARIMA_WF_w32_p1_d1_q0,220303,San Martin,San Martin,2,2021,0.7251274051672054,0.7438262884064851,0.018698883239279707,0.018698883239279707,0.00034964823439621553
ARIMA_WF_w32_p1_d1_q0,220303,San Martin,San Martin,3,2022,0.7045582547966808,0.7124571702275562,0.007898915430875397,0.007898915430875397,6.239286498412146e-05
ARIMA_WF_w32_p1_d1_q0,220303,San Martin,San Martin,4,2023,0.6793997876864997,0.6904964838186871,0.011096696132187445,0.011096696132187445,0.00012313666505010378
ARIMA_WF_w32_p1_d1_q0,220303,San Martin,San Martin,5,2024,0.6580984629458327,0.6608532346065933,0.0027547716607605466,0.0027547716607605466,7.58876690292942e-06
ARIMA_WF_w32_p1_d1_q0,220304,San Martin,Santa Rosa,1,2020,0.3669703848086291,0.38624154081387074,0.019271156005241652,0.019271156005241652,0.0003713774537783614
ARIMA_WF_w32_p1_d1_q0,220304,San Martin,Santa Rosa,2,2021,0.3501940256491574,0.3649894497017388,0.014795424052581385,0.014795424052581385,0.00021890457289570377
ARIMA_WF_w32_p1_d1_q0,220304,San Martin,Santa Rosa,3,2022,0.3417167617493309,0.3404797978547431,-0.001236963894587828,0.001236963894587828,1.5300796765138874e-06
ARIMA_WF_w32_p1_d1_q0,220304,San Martin,Santa Rosa,4,2023,0.3291344923797272,0.3367802146998245,0.0076457223200973035,0.0076457223200973035,5.845706979603409e-05
ARIMA_WF_w32_p1_d1_q0,220304,San Martin,Santa Rosa,5,2024,0.302986462746719,0.321593235628376,0.01860677288165702,0.01860677288165702,0.000346211997069567
ARIMA_WF_w32_p1_d1_q0,220305,San Martin,Shatoja,1,2020,0.3582181479624722,0.36805765580961997,0.009839507847147766,0.009839507847147766,9.681591467408246e-05
ARIMA_WF_w32_p1_d1_q0,220305,San Martin,Shatoja,2,2021,0.3286972713600229,0.3551366276601548,0.02643935630013189,0.02643935630013189,0.0006990395615653238
ARIMA_WF_w32_p1_d1_q0,220305,San Martin,Shatoja,3,2022,0.3187996848814725,0.31194050357278785,-0.006859181308684625,0.006859181308684625,4.704836822540853e-05
ARIMA_WF_w32_p1_d1_q0,220305,San Martin,Shatoja,4,2023,0.3109073981236124,0.31393856731235037,0.00303116918873797,0.00303116918873797,9.187986650754403e-06
ARIMA_WF_w32_p1_d1_q0,220305,San Martin,Shatoja,5,2024,0.3010384587839289,0.3068842479645148,0.005845789180585925,0.005845789180585925,3.417325114385546e-05
ARIMA_WF_w32_p1_d1_q0,220401,San Martin,Saposoa,1,2020,0.6072256464322885,0.6201637830030375,0.012938136570749048,0.012938136570749048,0.00016739537792335394
ARIMA_WF_w32_p1_d1_q0,220401,San Martin,Saposoa,2,2021,0.6000618385304732,0.6033751074246986,0.0033132688942253408,0.0033132688942253408,1.0977750765441213e-05
ARIMA_WF_w32_p1_d1_q0,220401,San Martin,Saposoa,3,2022,0.5926665585337172,0.5969061633343661,0.0042396048006488884,0.0042396048006488884,1.79742488656851e-05
ARIMA_WF_w32_p1_d1_q0,220401,San Martin,Saposoa,4,2023,0.5851259748861225,0.5892842814751614,0.004158306589038929,0.004158306589038929,1.7291513688444575e-05
ARIMA_WF_w32_p1_d1_q0,220401,San Martin,Saposoa,5,2024,0.5671674573888597,0.58155796645928,0.014390509070420388,0.014390509070420388,0.00020708675130585145
ARIMA_WF_w32_p1_d1_q0,220403,San Martin,El Eslabon,1,2020,0.4029776356917556,0.4140545720465958,0.011076936354840194,0.011076936354840194,0.00012269851900918038
ARIMA_WF_w32_p1_d1_q0,220403,San Martin,El Eslabon,2,2021,0.3985061980675984,0.4009752077538479,0.002469009686249468,0.002469009686249468,6.096008830793697e-06
ARIMA_WF_w32_p1_d1_q0,220403,San Martin,El Eslabon,3,2022,0.3935078712966457,0.3968422998116013,0.0033344285149555786,0.0033344285149555786,1.1118413521348864e-05
ARIMA_WF_w32_p1_d1_q0,220403,San Martin,El Eslabon,4,2023,0.3767471003296617,0.391612680863121,0.014865580533459322,0.014865580533459322,0.00022098548459676472
ARIMA_WF_w32_p1_d1_q0,220403,San Martin,El Eslabon,5,2024,0.3564333876836102,0.3698564068582677,0.013423019174657491,0.013423019174657491,0.00018017744376322268
ARIMA_WF_w32_p1_d1_q0,220404,San Martin,Piscoyacu,1,2020,0.3987249571611285,0.4134325014028505,0.014707544241721993,0.014707544241721993,0.00021631185762220975
ARIMA_WF_w32_p1_d1_q0,220404,San Martin,Piscoyacu,2,2021,0.387722651022454,0.39464956561404924,0.0069269145915952235,0.0069269145915952235,4.798214575925482e-05
ARIMA_WF_w32_p1_d1_q0,220404,San Martin,Piscoyacu,3,2022,0.36994513661526,0.3819089371905839,0.011963800575323869,0.011963800575323869,0.00014313252420611973
ARIMA_WF_w32_p1_d1_q0,220404,San Martin,Piscoyacu,4,2023,0.3545774630499301,0.3604274753477172,0.005850012297787088,0.005850012297787088,3.422264388426017e-05
ARIMA_WF_w32_p1_d1_q0,220404,San Martin,Piscoyacu,5,2024,0.3424492476654667,0.34600862719178194,0.003559379526315243,0.003559379526315243,1.2669182612352122e-05
ARIMA_WF_w32_p1_d1_q0,220405,San Martin,Sacanche,1,2020,0.3772073268435089,0.3877158592601411,0.010508532416632244,0.010508532416632244,0.0001104292535514107
ARIMA_WF_w32_p1_d1_q0,220405,San Martin,Sacanche,2,2021,0.3649483630936049,0.3751886247437246,0.010240261650119709,0.010240261650119709,0.00010486295866291241
ARIMA_WF_w32_p1_d1_q0,220405,San Martin,Sacanche,3,2022,0.3496493519321312,0.35994943114959416,0.010300079217462954,0.010300079217462954,0.00010609163188601226
ARIMA_WF_w32_p1_d1_q0,220405,San Martin,Sacanche,4,2023,0.3251808114841358,0.34322461174420676,0.018043800260070963,0.018043800260070963,0.000325578727825337
ARIMA_WF_w32_p1_d1_q0,220405,San Martin,Sacanche,5,2024,0.3092617184499051,0.3131480372410177,0.0038863187911126196,0.0038863187911126196,1.5103473746155053e-05
