GEOCODE,CATEG_ID,LEVEL_1,Departamento,LEVEL_3,Distrito,NAME_STD,SOURCE,VERSION,FEATURE_ID,NAME,CATEG_NAME,area_total,area_intersectada,porcentaje_amazonia,Píxeles Totales,Píxeles Cambio,Píxeles No Cambio,% Cambio
010513,95,Perú,Amazonas,Luya,Ocumal,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1266,[Ocumal][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,364539174.73533607,309216781.4789193,0.8482401972392073,410965,151514,259451,36.87
220912,95,Perú,San Martin,San Martin,San Antonio,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1237,[San Antonio][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,78287013.00237256,78287013.00237252,0.9999999999999994,89079,32586,56493,36.58
220903,95,Perú,San Martin,San Martin,Cacatachi,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,977,[Cacatachi][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,52439906.310605526,52439906.31060558,1.0000000000000009,59830,21808,38022,36.45
120602,95,Perú,Junin,Satipo,Coviriali,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,666,[Coviriali][Satipo][Junin][Perú],POLITICAL_LEVEL_4,97540630.3928961,97540630.39289616,1.0000000000000007,112222,40903,71319,36.45
120304,95,Perú,Junin,Chanchamayo,San Luis De Shuaro,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,869,[San Luis De Shuaro][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,192351189.46764255,192351189.46764275,1.000000000000001,221016,80465,140551,36.41
120601,95,Perú,Junin,Satipo,Satipo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1557,[Satipo][Satipo][Junin][Perú],POLITICAL_LEVEL_4,815077689.8883919,815077689.8883939,1.0000000000000024,934256,339807,594449,36.37
010203,95,Perú,Amazonas,Bagua,Copallin,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1300,[Copallin][Bagua][Amazonas][Perú],POLITICAL_LEVEL_4,99205298.60536489,69787635.7897459,0.7034668185149928,112595,40833,71762,36.27
010112,95,Perú,Amazonas,Chachapoyas,Magdalena,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1255,[Magdalena][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,135557832.03741276,135557832.03741306,1.0000000000000022,153609,54831,98778,35.7
220102,95,Perú,San Martin,Moyobamba,Calzada,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,990,[Calzada][Moyobamba][San Martin][Perú],POLITICAL_LEVEL_4,115935331.60572651,115935331.60572661,1.0000000000000009,131637,46824,84813,35.57
060805,95,Perú,Cajamarca,Jaen,Huabal,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1376,[Huabal][Jaen][Cajamarca][Perú],POLITICAL_LEVEL_4,85146919.83485992,82966437.78436041,0.9743915334256542,95938,33915,62023,35.35
010610,95,Perú,Amazonas,Rodriguez De Mendoza,Santa Rosa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1262,[Santa Rosa][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,20240172.689632177,20240172.68963219,1.0000000000000004,23172,8131,15041,35.09
220503,95,Perú,San Martin,Lamas,Barranquita,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1346,[Barranquita][Lamas][San Martin][Perú],POLITICAL_LEVEL_4,1056973225.1783882,1056973225.1783864,0.9999999999999983,1193279,418397,774882,35.06
220801,95,Perú,San Martin,Rioja,Rioja,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1649,[Rioja][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,209083203.37113512,209083203.3711351,0.9999999999999999,236785,82939,153846,35.03
220703,95,Perú,San Martin,Picota,Caspisapa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,829,[Caspisapa][Picota][San Martin][Perú],POLITICAL_LEVEL_4,76012179.64167611,76012179.64167607,0.9999999999999994,86482,30282,56200,35.02
080904,95,Perú,Cusco,La Convencion,Maranura,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,433,[Maranura][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,164746848.4574647,164746848.45746455,0.9999999999999991,190256,66559,123697,34.98
010117,95,Perú,Amazonas,Chachapoyas,Quinjalca,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1279,[Quinjalca][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,82556262.92069678,82556262.92069675,0.9999999999999997,93879,32784,61095,34.92
250303,95,Perú,Ucayali,Padre Abad,Curimana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,963,[Curimana][Padre Abad][Ucayali][Perú],POLITICAL_LEVEL_4,1877650983.769894,1877650983.769891,0.9999999999999984,2130961,742492,1388469,34.84
010308,95,Perú,Amazonas,Bongara,Recta,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1290,[Recta][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,28086186.1754372,28086186.17543719,0.9999999999999996,32037,11140,20897,34.77
010115,95,Perú,Amazonas,Chachapoyas,Montevideo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1238,[Montevideo][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,123139682.35904932,123139682.35904932,1.0,139737,48503,91234,34.71
010114,95,Perú,Amazonas,Chachapoyas,Molinopampa,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,726,[Molinopampa][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,340620093.61502165,340620093.61502033,0.9999999999999961,384895,133426,251469,34.67
010503,95,Perú,Amazonas,Luya,Cocabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1242,[Cocabamba][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,341639987.1271908,171492792.09676698,0.5019693202157893,384854,133153,251701,34.6
060809,95,Perú,Cajamarca,Jaen,Sallique,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1023,[Sallique][Jaen][Cajamarca][Perú],POLITICAL_LEVEL_4,367742704.44060403,220304156.49701357,0.5990714535918034,412771,142622,270149,34.55
010120,95,Perú,Amazonas,Chachapoyas,Soloco,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1268,[Soloco][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,74841394.75419594,74841394.75419596,1.0000000000000002,85323,28993,56330,33.98
010521,95,Perú,Amazonas,Luya,Santo Tomas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1241,[Santo Tomas][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,90090345.25791958,72491162.27463558,0.8046496221887117,102166,34480,67686,33.75
100113,95,Perú,Huanuco,Huanuco,San Pablo De Pillao,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1220,[San Pablo De Pillao][Huanuco][Huanuco][Perú],POLITICAL_LEVEL_4,592711987.6324431,592711987.6324426,0.9999999999999992,675194,227316,447878,33.67
010602,95,Perú,Amazonas,Rodriguez De Mendoza,Chirimoto,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1243,[Chirimoto][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,153892456.70525,153892456.70524982,0.9999999999999989,174521,58674,115847,33.62
100603,95,Perú,Huanuco,Leoncio Prado,Hermilio Valdizan,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1227,[Hermilio Valdizan][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,285553928.8342104,285553928.83421046,1.0000000000000002,326199,108921,217278,33.39
010111,95,Perú,Amazonas,Chachapoyas,Levanto,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1263,[Levanto][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,74921992.60810328,74921992.60810329,1.0000000000000002,85460,28442,57018,33.28
010518,95,Perú,Amazonas,Luya,San Jeronimo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1054,[San Jeronimo][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,208207220.25177407,208207220.25177416,1.0000000000000004,235689,78247,157442,33.2
010609,95,Perú,Amazonas,Rodriguez De Mendoza,Omia,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1261,[Omia][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,225282120.89515704,225282120.89515695,0.9999999999999996,254737,84445,170292,33.15
100902,95,Perú,Huanuco,Puerto Inca,Codo Del Pozuzo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,813,[Codo Del Pozuzo][Puerto Inca][Huanuco][Perú],POLITICAL_LEVEL_4,3221259969.0701475,3221259969.070142,0.9999999999999982,3661868,1210950,2450918,33.07
010113,95,Perú,Amazonas,Chachapoyas,Mariscal Castilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1236,[Mariscal Castilla][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,78945811.05193385,78945811.0519338,0.9999999999999992,89574,29598,59976,33.04
220101,95,Perú,San Martin,Moyobamba,Moyobamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1646,[Moyobamba][Moyobamba][San Martin][Perú],POLITICAL_LEVEL_4,2699074096.2939487,2699074096.293937,0.9999999999999958,3042006,1004569,2037437,33.02
010310,95,Perú,Amazonas,Bongara,Shipasbamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1293,[Shipasbamba][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,125581936.80968654,125581936.80968629,0.999999999999998,142183,46758,95425,32.89
100103,95,Perú,Huanuco,Huanuco,Chinchao,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,842,[Chinchao][Huanuco][Huanuco][Perú],POLITICAL_LEVEL_4,806372508.522278,688836799.3358102,0.854241423232721,916836,299593,617243,32.68
010311,95,Perú,Amazonas,Bongara,Valera,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1282,[Valera][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,78135426.08981284,78135426.08981284,1.0,88735,28833,59902,32.49
060907,95,Perú,Cajamarca,San Ignacio,Tabaconas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1481,[Tabaconas][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4,776174346.2663141,776174346.2663112,0.9999999999999961,870888,282298,588590,32.41
160112,95,Perú,Loreto,Maynas,Belen,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1602,[Belen][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,653025743.9860028,653025743.9860042,1.0000000000000022,735637,234301,501336,31.85
200307,95,Perú,Piura,Huancabamba,Sondor,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1439,[Sondor][Huancabamba][Piura][Perú],POLITICAL_LEVEL_4,344733254.123063,225171816.67471513,0.6531769534317488,386414,122435,263979,31.68
220803,95,Perú,San Martin,Rioja,Elias Soplin Vargas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1650,[Elias Soplin Vargas][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,169464600.57512116,169464600.57512107,0.9999999999999994,191857,60744,131113,31.66
010506,95,Perú,Amazonas,Luya,Inguilpata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1270,[Inguilpata][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,118715199.55298157,116753279.6321714,0.9834737259576052,134763,42553,92210,31.58
220506,95,Perú,San Martin,Lamas,Pinto Recodo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1347,[Pinto Recodo][Lamas][San Martin][Perú],POLITICAL_LEVEL_4,559757124.7735518,559757124.773553,1.0000000000000022,633053,199733,433320,31.55
120303,95,Perú,Junin,Chanchamayo,Pichanaqui,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1553,[Pichanaqui][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,1242381349.1083605,1188904276.7002416,0.9569559922591411,1422118,446772,975346,31.42
010202,95,Perú,Amazonas,Bagua,Aramango,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1061,[Aramango][Bagua][Amazonas][Perú],POLITICAL_LEVEL_4,773814072.3197027,771077029.1190666,0.9964629188088668,870197,269770,600427,31.0
010606,95,Perú,Amazonas,Rodriguez De Mendoza,Longar,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1259,[Longar][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,82300739.25112578,82300739.25112587,1.000000000000001,93588,28662,64926,30.63
160101,95,Perú,Loreto,Maynas,Iquitos,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1622,[Iquitos][Maynas][Loreto][Perú],POLITICAL_LEVEL_4,366913570.49386233,366913570.49386233,1.0,414693,126612,288081,30.53
010507,95,Perú,Amazonas,Luya,Longuita,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1256,[Longuita][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,58762344.2777037,33823641.39429501,0.5756006131145582,66791,20340,46451,30.45
221001,95,Perú,San Martin,Tocache,Tocache,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1473,[Tocache][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,1006466128.3797175,1005763231.3116723,0.9993016187547447,1142696,347477,795219,30.41
010511,95,Perú,Amazonas,Luya,Maria,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1252,[Maria][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,87844103.04209979,54705152.485027924,0.622752701553685,99726,30285,69441,30.37
080901,95,Perú,Cusco,La Convencion,Santa Ana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1493,[Santa Ana][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,391795245.9520711,381441001.01043475,0.9735723058188843,451247,137020,314227,30.36
120302,95,Perú,Junin,Chanchamayo,Perene,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1552,[Perene][Chanchamayo][Junin][Perú],POLITICAL_LEVEL_4,1490023593.8218844,1443356907.9133976,0.9686805725077228,1703588,517130,1186458,30.36
050409,95,Perú,Ayacucho,Huanta,Canayre,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,478,[Canayre][Huanta][Ayacucho][Perú],POLITICAL_LEVEL_4,269027344.67423767,269027344.67423743,0.9999999999999991,309891,93721,216170,30.24
221002,95,Perú,San Martin,Tocache,Nuevo Progreso,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,888,[Nuevo Progreso][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,824643371.0375614,824643371.0375612,0.9999999999999997,936488,282485,654003,30.16
200303,95,Perú,Piura,Huancabamba,El Carmen De La Frontera,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1824,[El Carmen De La Frontera][Huancabamba][Piura][Perú],POLITICAL_LEVEL_4,660183267.6001552,496669083.2484532,0.7523200111597866,738362,222014,516348,30.07
100609,95,Perú,Huanuco,Leoncio Prado,Pueblo Nuevo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1225,[Pueblo Nuevo][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,320125917.48681706,320125917.4868166,0.9999999999999986,365872,109547,256325,29.94
080903,95,Perú,Cusco,La Convencion,Huayopata,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,431,[Huayopata][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,530595810.11904705,379589717.0030677,0.7154027788457302,610042,181903,428139,29.82
010604,95,Perú,Amazonas,Rodriguez De Mendoza,Huambo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1254,[Huambo][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,77702562.08695142,77702562.0869514,0.9999999999999998,88220,26181,62039,29.68
100505,95,Perú,Huanuco,Huamalies,Jircan,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,852,[Jircan][Huamalies][Huanuco][Perú],POLITICAL_LEVEL_4,238713923.44872406,140072759.65721738,0.586780853138234,271203,80033,191170,29.51
010512,95,Perú,Amazonas,Luya,Ocalli,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,723,[Ocalli][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,172277723.49343395,165345039.67707267,0.9597586752611953,194894,56799,138095,29.14
010101,95,Perú,Amazonas,Chachapoyas,Chachapoyas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1453,[Chachapoyas][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,153388974.57442105,153388974.574421,0.9999999999999996,173650,50087,123563,28.84
060903,95,Perú,Cajamarca,San Ignacio,Huarango,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1826,[Huarango][San Ignacio][Cajamarca][Perú],POLITICAL_LEVEL_4,910739544.2212667,910696312.689773,0.9999525313995993,1024375,293411,730964,28.64
010116,95,Perú,Amazonas,Chachapoyas,Olleros,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1056,[Olleros][Chachapoyas][Amazonas][Perú],POLITICAL_LEVEL_4,106893082.7463009,106893082.74630055,0.9999999999999967,121131,34543,86588,28.52
010605,95,Perú,Amazonas,Rodriguez De Mendoza,Limabamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1251,[Limabamba][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,615241090.1472087,615241090.1472095,1.0000000000000013,694890,196511,498379,28.28
100804,95,Perú,Huanuco,Pachitea,Umari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,801,[Umari][Pachitea][Huanuco][Perú],POLITICAL_LEVEL_4,157064882.53074336,137300789.57935822,0.874166060338048,178685,50455,128230,28.24
220504,95,Perú,San Martin,Lamas,Caynarachi,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1344,[Caynarachi][Lamas][San Martin][Perú],POLITICAL_LEVEL_4,1271361142.2880552,1271361142.288053,0.9999999999999983,1434334,401171,1033163,27.97
080905,95,Perú,Cusco,La Convencion,Ocobamba,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,434,[Ocobamba][La Convencion][Cusco][Perú],POLITICAL_LEVEL_4,863522585.0970654,591309004.2081265,0.6847637970484115,992555,275251,717304,27.73
010517,95,Perú,Amazonas,Luya,San Francisco Del Yeso,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1239,[San Francisco Del Yeso][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,182018713.5849579,152346418.02636704,0.8369821708209073,205693,56637,149056,27.53
120609,95,Perú,Junin,Satipo,Vizcatán Del Ene,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,775,[Vizcatán Del Ene][Satipo][Junin][Perú],POLITICAL_LEVEL_4,607247698.8730624,607247698.873063,1.0000000000000009,697434,191779,505655,27.5
060807,95,Perú,Cajamarca,Jaen,Pomahuaca,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1024,[Pomahuaca][Jaen][Cajamarca][Perú],POLITICAL_LEVEL_4,816065560.3565071,546532095.0041969,0.6697159168994198,915105,249088,666017,27.22
010304,95,Perú,Amazonas,Bongara,Corosha,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1296,[Corosha][Bongara][Amazonas][Perú],POLITICAL_LEVEL_4,64271944.996256165,64271944.99625621,1.0000000000000007,72919,19844,53075,27.21
221005,95,Perú,San Martin,Tocache,Uchiza,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,886,[Uchiza][Tocache][San Martin][Perú],POLITICAL_LEVEL_4,603456960.1830437,598948905.2683191,0.9925296165059441,686482,185396,501086,27.01
220807,95,Perú,San Martin,Rioja,San Fernando,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1004,[San Fernando][Rioja][San Martin][Perú],POLITICAL_LEVEL_4,69171080.92018032,69171080.9201803,0.9999999999999998,79097,21247,57850,26.86
050512,95,Perú,Ayacucho,La Mar,Union Progreso,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,780,[Union Progreso][La Mar][Ayacucho][Perú],POLITICAL_LEVEL_4,39091650.26070523,39091650.26070525,1.0000000000000004,45500,12209,33291,26.83
060804,95,Perú,Cajamarca,Jaen,Colasay,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1025,[Colasay][Jaen][Cajamarca][Perú],POLITICAL_LEVEL_4,604517176.0212682,521998531.9801139,0.8634966096674627,678662,181954,496708,26.81
160503,95,Perú,Loreto,Requena,Capelo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1302,[Capelo][Requena][Loreto][Perú],POLITICAL_LEVEL_4,800610878.8406448,800610878.8406439,0.9999999999999988,903125,241307,661818,26.72
220910,95,Perú,San Martin,San Martin,Morales,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1463,[Morales][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,50671735.09865711,50671735.098657124,1.0000000000000002,57964,15389,42575,26.55
120604,95,Perú,Junin,Satipo,Mazamari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1558,[Mazamari][Satipo][Junin][Perú],POLITICAL_LEVEL_4,1258045589.2779899,1258045589.277994,1.0000000000000033,1440452,381487,1058965,26.48
120603,95,Perú,Junin,Satipo,Llaylla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,628,[Llaylla][Satipo][Junin][Perú],POLITICAL_LEVEL_4,308177461.8593664,259368554.9931105,0.8416207772892577,354103,93663,260440,26.45
010520,95,Perú,Amazonas,Luya,Santa Catalina,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1284,[Santa Catalina][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,164999171.9613163,164999171.96131626,0.9999999999999998,186531,49177,137354,26.36
010603,95,Perú,Amazonas,Rodriguez De Mendoza,Cochamal,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1264,[Cochamal][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,180946313.23914933,180946313.23914933,1.0,205140,54041,151099,26.34
120209,95,Perú,Junin,Concepcion,Mariscal Castilla,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,660,[Mariscal Castilla][Concepcion][Junin][Perú],POLITICAL_LEVEL_4,56226326.83405404,41022124.38507688,0.7295892635161687,64272,16927,47345,26.34
010601,95,Perú,Amazonas,Rodriguez De Mendoza,San Nicolas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1257,[San Nicolas][Rodriguez De Mendoza][Amazonas][Perú],POLITICAL_LEVEL_4,102246911.44118232,102246911.44118226,0.9999999999999994,116128,30409,85719,26.19
010519,95,Perú,Amazonas,Luya,San Juan De Lopecancha,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1250,[San Juan De Lopecancha][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,86441389.97486153,85460479.86847761,0.9886523098868588,98206,25459,72747,25.92
160211,95,Perú,Loreto,Alto Amazonas,Teniente Cesar Lopez Rojas,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1317,[Teniente Cesar Lopez Rojas][Alto Amazonas][Loreto][Perú],POLITICAL_LEVEL_4,1319771155.5531402,1319771155.5531437,1.0000000000000027,1489698,385306,1104392,25.86
080408,95,Perú,Cusco,Calca,Yanatile,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,436,[Yanatile][Calca][Cusco][Perú],POLITICAL_LEVEL_4,1995904304.5994658,1440943617.4905853,0.7219502529104225,2288140,591349,1696791,25.84
050408,95,Perú,Ayacucho,Huanta,Llochegua,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,477,[Llochegua][Huanta][Ayacucho][Perú],POLITICAL_LEVEL_4,515674369.2564552,451166361.2662933,0.8749055376105366,592893,153039,439854,25.81
100507,95,Perú,Huanuco,Huamalies,Monzon,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,809,[Monzon][Huamalies][Huanuco][Perú],POLITICAL_LEVEL_4,1403418057.8987517,1159816596.6373107,0.826422739902485,1593545,402710,1190835,25.27
081304,95,Perú,Cusco,Urubamba,Machupicchu,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,440,[Machupicchu][Urubamba][Cusco][Perú],POLITICAL_LEVEL_4,361512407.29208815,188759783.69634447,0.5221391572982274,415288,104761,310527,25.23
220909,95,Perú,San Martin,San Martin,La Banda De Shilcayo,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1653,[La Banda De Shilcayo][San Martin][San Martin][Perú],POLITICAL_LEVEL_4,266551024.81821647,266551024.81821615,0.9999999999999988,302456,76210,226246,25.2
220103,95,Perú,San Martin,Moyobamba,Habana,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1240,[Habana][Moyobamba][San Martin][Perú],POLITICAL_LEVEL_4,68828026.83644378,68828026.83644374,0.9999999999999993,78377,19744,58633,25.19
100606,95,Perú,Huanuco,Leoncio Prado,Mariano Damaso Beraun,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1534,[Mariano Damaso Beraun][Leoncio Prado][Huanuco][Perú],POLITICAL_LEVEL_4,746176335.3545024,745045615.837648,0.9984846483823194,848918,209947,638971,24.73
010508,95,Perú,Amazonas,Luya,Lonya Chico,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,1274,[Lonya Chico][Luya][Amazonas][Perú],POLITICAL_LEVEL_4,69627653.64064269,69627653.64064278,1.0000000000000013,79425,19495,59930,24.55
170102,95,Perú,Madre De Dios,Tambopata,Inambari,"LEVEL_4,LEVEL_3,LEVEL_2,LEVEL_1",INEI,2023,633,[Inambari][Tambopata][Madre De Dios][Perú],POLITICAL_LEVEL_4,4881604869.792276,4881604869.792273,0.9999999999999992,5571038,1349244,4221794,24.22
