modelo,geocode,departamento,distrito,horizonte,y_true,y_pred,error,abs_error,squared_error,anio
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010105,Amazonas,Chiliquin,2,0.5850451003702989,0.5690878752767659,-0.015957225093533034,0.015957225093533034,0.0002546330326856803,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010105,Amazonas,Chiliquin,3,0.5817105193931944,0.5816989411622923,-1.1578230902142828e-05,1.1578230902142828e-05,1.3405543082333511e-10,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010105,Amazonas,Chiliquin,4,0.573408542946972,0.5799318444304652,0.006523301483493227,0.006523301483493227,4.255346224454493e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010105,Amazonas,Chiliquin,5,0.5763412110347023,0.5722064197155288,-0.004134791319173492,0.004134791319173492,1.7096499253112464e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010109,Amazonas,La Jalca,1,0.3125219384167383,0.2979991141645661,-0.014522824252172217,0.014522824252172217,0.00021091242425948153,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010109,Amazonas,La Jalca,2,0.31744416932084407,0.29433441163934293,-0.023109757681501142,0.023109757681501142,0.0005340609000977011,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010109,Amazonas,La Jalca,3,0.3227747994474942,0.2969277334522087,-0.025847065995285523,0.025847065995285523,0.0006680708205646452,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010109,Amazonas,La Jalca,4,0.3151442594389915,0.2980337668316584,-0.017110492607333105,0.017110492607333105,0.0002927689572656008,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010109,Amazonas,La Jalca,5,0.32066834382147724,0.29505209790404485,-0.02561624591743239,0.02561624591743239,0.0006561920549023716,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010111,Amazonas,Levanto,1,0.23986263997153984,0.22600689848988165,-0.01385574148165819,0.01385574148165819,0.0001919815720065435,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010111,Amazonas,Levanto,2,0.2406111678671134,0.231007937080073,-0.009603230787040395,0.009603230787040395,9.222204154916049e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010111,Amazonas,Levanto,3,0.2381874497853912,0.23333186153784563,-0.004855588247545561,0.004855588247545561,2.3576737229702578e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010111,Amazonas,Levanto,4,0.2314035024488546,0.2316543746345044,0.0002508721856497864,0.0002508721856497864,6.29368535327009e-08,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010111,Amazonas,Levanto,5,0.23357768599340184,0.22972096781541979,-0.0038567181779820547,0.0038567181779820547,1.487427510437722e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010112,Amazonas,Magdalena,1,0.3664946788681671,0.3524709994062962,-0.014023679461870886,0.014023679461870886,0.0001966635856492993,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010112,Amazonas,Magdalena,2,0.37103041769833445,0.34809985443515457,-0.02293056326317988,0.02293056326317988,0.0005258107315666947,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010112,Amazonas,Magdalena,3,0.3810208472415263,0.3493713019297702,-0.03164954531175612,0.03164954531175612,0.0010016937184409039,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010112,Amazonas,Magdalena,4,0.37494912200186536,0.35253135763889,-0.02241776436297538,0.02241776436297538,0.0005025561590338888,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010112,Amazonas,Magdalena,5,0.38422406104294604,0.3514263842827599,-0.032797676760186134,0.032797676760186134,0.0010756876008656535,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010114,Amazonas,Molinopampa,1,0.5491697799818486,0.5428329463802584,-0.006336833601590208,0.006336833601590208,4.015546009424273e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010114,Amazonas,Molinopampa,2,0.5483545668394921,0.5405266937100601,-0.007827873129432006,0.007827873129432006,6.127559773048362e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010114,Amazonas,Molinopampa,3,0.536625504241246,0.5398593498772554,0.0032338456360093693,0.0032338456360093693,1.0457757597536842e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010114,Amazonas,Molinopampa,4,0.5230152011426626,0.5294072825444808,0.006392081401818128,0.006392081401818128,4.0858704647469207e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010114,Amazonas,Molinopampa,5,0.5128930814479307,0.515228303356619,0.0023352219086882897,0.0023352219086882897,5.453261362817779e-06,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010115,Amazonas,Montevideo,1,0.6583167263338214,0.6631018104112854,0.004785084077463919,0.004785084077463919,2.2897029628398728e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010115,Amazonas,Montevideo,2,0.6555285999973202,0.6592692203831505,0.00374062038583034,0.00374062038583034,1.399224087088952e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010115,Amazonas,Montevideo,3,0.6586850844373988,0.6586877471150232,2.662677624387655e-06,2.662677624387655e-06,7.089852131414686e-12,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010115,Amazonas,Montevideo,4,0.6546329307695194,0.6584194476412254,0.003786516871705947,0.003786516871705947,1.4337710019713793e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010115,Amazonas,Montevideo,5,0.5954754332814817,0.642052586631275,0.04657715334979329,0.04657715334979329,0.00216943121417016,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010117,Amazonas,Quinjalca,1,0.34440442385298686,0.34822064661629337,0.0038162227633065093,0.0038162227633065093,1.456355617917877e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010117,Amazonas,Quinjalca,2,0.34855606828101027,0.34000169271078484,-0.008554375570225425,0.008554375570225425,7.317734139646957e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010117,Amazonas,Quinjalca,3,0.34124484767822594,0.34536515832169357,0.004120310643467628,0.004120310643467628,1.6976959798672622e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010117,Amazonas,Quinjalca,4,0.33954104948177205,0.3371316417148651,-0.002409407766906957,0.002409407766906957,5.805245787231569e-06,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010117,Amazonas,Quinjalca,5,0.34265750542220874,0.3368416622403154,-0.005815843181893321,0.005815843181893321,3.3824031916375027e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010119,Amazonas,San Isidro De Maino,1,0.3787988743123183,0.3691225271548728,-0.009676347157445475,0.009676347157445475,9.363169431140313e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010119,Amazonas,San Isidro De Maino,2,0.3919599976558022,0.3678355452708943,-0.024124452384907902,0.024124452384907902,0.0005819892028716885,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010119,Amazonas,San Isidro De Maino,3,0.39453786079525643,0.3766321235503338,-0.017905737244922615,0.017905737244922615,0.0003206154262842089,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010119,Amazonas,San Isidro De Maino,4,0.37741520315839777,0.37865813097798473,0.0012429278195869586,0.0012429278195869586,1.5448695647031912e-06,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010119,Amazonas,San Isidro De Maino,5,0.38737255745015164,0.36967734840810607,-0.01769520904204558,0.01769520904204558,0.0003131204230416916,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010120,Amazonas,Soloco,1,0.5112683780272115,0.5168558855609071,0.005587507533695635,0.005587507533695635,3.122024043910548e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010120,Amazonas,Soloco,2,0.5130760663960691,0.5104964822961361,-0.0025795840999329744,0.0025795840999329744,6.654254128627014e-06,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010120,Amazonas,Soloco,3,0.5114943396648496,0.5127984365086765,0.0013040968438269296,0.0013040968438269296,1.7006685780793592e-06,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010120,Amazonas,Soloco,4,0.4987691051665165,0.5098787000744797,0.01110959490796315,0.01110959490796315,0.00012342309901904074,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010120,Amazonas,Soloco,5,0.5010762822022882,0.4994483056440864,-0.0016279765582017935,0.0016279765582017935,2.6503076740545578e-06,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010202,Amazonas,Aramango,1,0.7765053513870049,0.7714336950528047,-0.0050716563342002585,0.0050716563342002585,2.5721697972233605e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010202,Amazonas,Aramango,2,0.7667943768011176,0.7699626098329889,0.0031682330318713037,0.0031682330318713037,1.0037700544240433e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010202,Amazonas,Aramango,3,0.7618061846840143,0.7593301216412218,-0.0024760630427924646,0.0024760630427924646,6.130888191882679e-06,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010202,Amazonas,Aramango,4,0.7634823844161817,0.751307814680833,-0.012174569735348695,0.012174569735348695,0.00014822014824086838,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010202,Amazonas,Aramango,5,0.7633451113962875,0.7540379047405836,-0.009307206655703837,0.009307206655703837,8.66240957319778e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010203,Amazonas,Copallin,1,0.5152660012246317,0.5314305681414202,0.01616456691678847,0.01616456691678847,0.0002612932236073323,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010203,Amazonas,Copallin,2,0.5184765460653046,0.5210460615211165,0.002569515455811966,0.002569515455811966,6.602409677656575e-06,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010203,Amazonas,Copallin,3,0.5213543772695849,0.5236088098637719,0.002254432594187006,0.002254432594187006,5.082466321732753e-06,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010203,Amazonas,Copallin,4,0.5140968562335638,0.5264167800892035,0.012319923855639625,0.012319923855639625,0.00015178052380875832,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010203,Amazonas,Copallin,5,0.5169836877772134,0.5201889317125801,0.0032052439353666973,0.0032052439353666973,1.0273588685204992e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010204,Amazonas,El Parco,1,0.2788386374116376,0.2909923347830494,0.012153697371411809,0.012153697371411809,0.0001477123597958623,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010204,Amazonas,El Parco,2,0.25944964991737385,0.2718711546088993,0.012421504691525476,0.012421504691525476,0.0001542937788015894,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010204,Amazonas,El Parco,3,0.2719839461378399,0.2530605612674058,-0.0189233848704341,0.0189233848704341,0.0003580944949545742,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010204,Amazonas,El Parco,4,0.28309831588298834,0.26784415125621114,-0.0152541646267772,0.0152541646267772,0.0002326895384608208,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010204,Amazonas,El Parco,5,0.2777124888277651,0.2797031116674602,0.0019906228396950887,0.0019906228396950887,3.962579289915739e-06,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010206,Amazonas,La Peca,1,0.3393517722225889,0.3424331464388754,0.0030813742162865143,0.0030813742162865143,9.49486706079533e-06,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010206,Amazonas,La Peca,2,0.3405636565021005,0.3404240741456884,-0.0001395823564120935,0.0001395823564120935,1.9483234221552695e-08,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010206,Amazonas,La Peca,3,0.33556150741128854,0.3406279141061914,0.005066406694902881,0.005066406694902881,2.566847679815673e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010206,Amazonas,La Peca,4,0.3283419662063285,0.3363452179856141,0.008003251779285625,0.008003251779285625,6.405203904263852e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010206,Amazonas,La Peca,5,0.32350742699327306,0.32907321824565683,0.005565791252383767,0.005565791252383767,3.0978032265111665e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010301,Amazonas,Jumbilla,1,0.41393055837113896,0.4180049851480561,0.004074426776917162,0.004074426776917162,1.660095356045957e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010301,Amazonas,Jumbilla,2,0.4207988406582136,0.41951777723776984,-0.001281063420443762,0.001281063420443762,1.6411234871990712e-06,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010301,Amazonas,Jumbilla,3,0.4122092950285613,0.42494836503959765,0.012739070011036357,0.012739070011036357,0.00016228390474608585,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010301,Amazonas,Jumbilla,4,0.4029637211572999,0.4176483630169463,0.014684641859646408,0.014684641859646408,0.00021563870654607952,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010301,Amazonas,Jumbilla,5,0.4043822595068417,0.41176123326680675,0.007378973759965046,0.007378973759965046,5.444925375025269e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010302,Amazonas,Chisquilla,1,0.7520271414578154,0.7409439162073441,-0.01108322525047123,0.01108322525047123,0.00012283788195268305,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010302,Amazonas,Chisquilla,2,0.7532035654334197,0.7437037626359962,-0.009499802797423462,0.009499802797423462,9.024625318993464e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010302,Amazonas,Chisquilla,3,0.7361508567163325,0.7453315041592655,0.00918064744293301,0.00918064744293301,8.428428747143241e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010302,Amazonas,Chisquilla,4,0.7332482983386103,0.7302421226813924,-0.0030061756572178355,0.0030061756572178355,9.037092082049085e-06,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010302,Amazonas,Chisquilla,5,0.7342542983269309,0.7246138531497758,-0.009640445177155121,0.009640445177155121,9.293818321373343e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010303,Amazonas,Churuja,1,0.7446820127281276,0.7450796476662476,0.00039763493811995065,0.00039763493811995065,1.5811354401365697e-07,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010303,Amazonas,Churuja,2,0.7587421620399244,0.7493832161507616,-0.00935894588916275,0.00935894588916275,8.758986815627635e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010303,Amazonas,Churuja,3,0.774479394436655,0.7491528882265928,-0.025326506210062272,0.025326506210062272,0.0006414319168083229,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010303,Amazonas,Churuja,4,0.7756813094492317,0.7568989076803108,-0.018782401768920987,0.018782401768920987,0.0003527786162091662,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010303,Amazonas,Churuja,5,0.7752341058015931,0.7708088617831738,-0.004425244018419372,0.004425244018419372,1.958278462255643e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010304,Amazonas,Corosha,1,0.7392527499554493,0.7235842928812435,-0.015668457074205833,0.015668457074205833,0.0002455005470862308,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010304,Amazonas,Corosha,2,0.7412899633439078,0.7268407349964997,-0.014449228347408138,0.014449228347408138,0.00020878019983554293,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010304,Amazonas,Corosha,3,0.7341805636095893,0.728794787031667,-0.005385776577922274,0.005385776577922274,2.9006589347296164e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010304,Amazonas,Corosha,4,0.7282906702272234,0.723310781626124,-0.004979888601099325,0.004979888601099325,2.4799290479358992e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010304,Amazonas,Corosha,5,0.7301616113864002,0.7168128386766884,-0.013348772709711798,0.013348772709711798,0.00017818973285554647,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010305,Amazonas,Cuispes,1,0.6648435044414166,0.65814965908705,-0.006693845354366568,0.006693845354366568,4.480756562817488e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010305,Amazonas,Cuispes,2,0.6788076206881835,0.6580062025977911,-0.020801418090392376,0.020801418090392376,0.0004326989945713032,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010305,Amazonas,Cuispes,3,0.6911022633031326,0.6753325109052744,-0.015769752397858272,0.015769752397858272,0.0002486850906897567,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010305,Amazonas,Cuispes,4,0.6739745705555057,0.689425621894582,0.015451051339076316,0.015451051339076316,0.000238734987482772,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010305,Amazonas,Cuispes,5,0.6722867484247979,0.6711490279196859,-0.001137720505111961,0.001137720505111961,1.2944079477522156e-06,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010306,Amazonas,Florida,1,0.49302297744687784,0.4952108434948099,0.0021878660479320855,0.0021878660479320855,4.786757843693962e-06,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010306,Amazonas,Florida,2,0.5026181350205998,0.4942516170354687,-0.008366517985131106,0.008366517985131106,6.999862319552225e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010306,Amazonas,Florida,3,0.49502214672458755,0.5058430998064759,0.010820953081888351,0.010820953081888351,0.00011709302560042902,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010306,Amazonas,Florida,4,0.48031088755319157,0.49792329804754626,0.01761241049435469,0.01761241049435469,0.0003101970034216553,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010306,Amazonas,Florida,5,0.48155686293982247,0.4809665592988628,-0.0005903036409596885,0.0005903036409596885,3.4845838853026477e-07,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010307,Amazonas,Jazan,1,0.3945542280600848,0.4000338040824706,0.0054795760223858014,0.0054795760223858014,3.00257533851054e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010307,Amazonas,Jazan,2,0.3733253429467196,0.39886003016516536,0.025534687218445762,0.025534687218445762,0.0006520202513438574,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010307,Amazonas,Jazan,3,0.3791257148358761,0.38550393824681783,0.006378223410941741,0.006378223410941741,4.06817338798853e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010307,Amazonas,Jazan,4,0.37791632918276086,0.38504257571626677,0.007126246533505909,0.007126246533505909,5.078338965630498e-05,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010307,Amazonas,Jazan,5,0.3614662815808687,0.3850478632135398,0.0235815816326711,0.0235815816326711,0.000556090992298331,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010308,Amazonas,Recta,1,0.3407029233753817,0.3452480762221735,0.0045451528467918,0.0045451528467918,2.0658414400699605e-05,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010308,Amazonas,Recta,2,0.34596839992584927,0.342528460202367,-0.003439939723482277,0.003439939723482277,1.1833185301191324e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010308,Amazonas,Recta,3,0.3286493729690261,0.34652555575425087,0.017876182785224792,0.017876182785224792,0.00031955791097076723,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010308,Amazonas,Recta,4,0.31539046247430474,0.32968523028085006,0.014294767806545317,0.014294767806545317,0.0002043403866430444,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010308,Amazonas,Recta,5,0.31624689821995333,0.3156207651598233,-0.0006261330601300408,0.0006261330601300408,3.9204260898780923e-07,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010310,Amazonas,Shipasbamba,1,0.7187765823536353,0.7183154722095888,-0.00046111014404648376,0.00046111014404648376,2.12622564942569e-07,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010310,Amazonas,Shipasbamba,2,0.7318407892793228,0.7180125579266745,-0.013828231352648324,0.013828231352648324,0.00019121998234236608,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010310,Amazonas,Shipasbamba,3,0.7406684868147891,0.7321398925260165,-0.008528594288772617,0.008528594288772617,7.273692054248491e-05,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010310,Amazonas,Shipasbamba,4,0.7263908434325863,0.7406363075354427,0.014245464102856431,0.014245464102856431,0.00020293324750577117,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010310,Amazonas,Shipasbamba,5,0.722956304780304,0.7253330032562048,0.002376698475900718,0.002376698475900718,5.648695645348796e-06,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010311,Amazonas,Valera,1,0.37051602876315054,0.3684680006129665,-0.002048028150184067,0.002048028150184067,4.194419303946371e-06,2020
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010311,Amazonas,Valera,2,0.3778681990763188,0.37040277031917634,-0.007465428757142456,0.007465428757142456,5.5732626527969555e-05,2021
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010311,Amazonas,Valera,3,0.3777428260801201,0.37696036481899264,-0.0007824612611274651,0.0007824612611274651,6.12245625165183e-07,2022
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010311,Amazonas,Valera,4,0.37440299546371825,0.37707008985190127,0.0026670943881830222,0.0026670943881830222,7.113392475477369e-06,2023
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010311,Amazonas,Valera,5,0.37023105916071875,0.37598319998883145,0.005752140828112706,0.005752140828112706,3.308712410644113e-05,2024
MLP_FINAL_w6_h64x32_actleaky_relu_d0.0_e50_lr0.001_b16,010502,Amazonas,Camporredondo,1,0.6314155428630985,0.6322716378869657,0.0008560950238671872,0.0008560950238671872,7.328986898901597e-07,2020
