categoria,tipo_fuente,archivo,ruta,anio,crs,bbox_minx,bbox_miny,bbox_maxx,bbox_maxy,res_x,res_y,width,height,n_bandas,dtype,nodata,file_size_mb
srtm,raster,S11W077.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S11W077.SRTMGL1\S11W077.hgt,,EPSG:4326,-77.000139,-11.000139,-75.999861,-9.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S11W078.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S11W078.SRTMGL1\S11W078.hgt,,EPSG:4326,-78.000139,-11.000139,-76.999861,-9.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S11W079.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S11W079.SRTMGL1\S11W079.hgt,,EPSG:4326,-79.000139,-11.000139,-77.999861,-9.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W069.SRTMGL1\S12W069.hgt,,EPSG:4326,-69.000139,-12.000139,-67.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W070.SRTMGL1\S12W070.hgt,,EPSG:4326,-70.000139,-12.000139,-68.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W071.SRTMGL1\S12W071.hgt,,EPSG:4326,-71.000139,-12.000139,-69.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W072.SRTMGL1\S12W072.hgt,,EPSG:4326,-72.000139,-12.000139,-70.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W073.SRTMGL1\S12W073.hgt,,EPSG:4326,-73.000139,-12.000139,-71.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W074.SRTMGL1\S12W074.hgt,,EPSG:4326,-74.000139,-12.000139,-72.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W075.SRTMGL1\S12W075.hgt,,EPSG:4326,-75.000139,-12.000139,-73.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W076.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W076.SRTMGL1\S12W076.hgt,,EPSG:4326,-76.000139,-12.000139,-74.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W077.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W077.SRTMGL1\S12W077.hgt,,EPSG:4326,-77.000139,-12.000139,-75.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S12W078.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S12W078.SRTMGL1\S12W078.hgt,,EPSG:4326,-78.000139,-12.000139,-76.999861,-10.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W069.SRTMGL1\S13W069.hgt,,EPSG:4326,-69.000139,-13.000139,-67.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W070.SRTMGL1\S13W070.hgt,,EPSG:4326,-70.000139,-13.000139,-68.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W071.SRTMGL1\S13W071.hgt,,EPSG:4326,-71.000139,-13.000139,-69.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W072.SRTMGL1\S13W072.hgt,,EPSG:4326,-72.000139,-13.000139,-70.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W073.SRTMGL1\S13W073.hgt,,EPSG:4326,-73.000139,-13.000139,-71.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W074.SRTMGL1\S13W074.hgt,,EPSG:4326,-74.000139,-13.000139,-72.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W075.SRTMGL1\S13W075.hgt,,EPSG:4326,-75.000139,-13.000139,-73.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W076.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W076.SRTMGL1\S13W076.hgt,,EPSG:4326,-76.000139,-13.000139,-74.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W077.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W077.SRTMGL1\S13W077.hgt,,EPSG:4326,-77.000139,-13.000139,-75.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S13W078.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S13W078.SRTMGL1\S13W078.hgt,,EPSG:4326,-78.000139,-13.000139,-76.999861,-11.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W069.SRTMGL1\S14W069.hgt,,EPSG:4326,-69.000139,-14.000139,-67.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W070.SRTMGL1\S14W070.hgt,,EPSG:4326,-70.000139,-14.000139,-68.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W071.SRTMGL1\S14W071.hgt,,EPSG:4326,-71.000139,-14.000139,-69.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W072.SRTMGL1\S14W072.hgt,,EPSG:4326,-72.000139,-14.000139,-70.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W073.SRTMGL1\S14W073.hgt,,EPSG:4326,-73.000139,-14.000139,-71.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W074.SRTMGL1\S14W074.hgt,,EPSG:4326,-74.000139,-14.000139,-72.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W075.SRTMGL1\S14W075.hgt,,EPSG:4326,-75.000139,-14.000139,-73.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W076.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W076.SRTMGL1\S14W076.hgt,,EPSG:4326,-76.000139,-14.000139,-74.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S14W077.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S14W077.SRTMGL1\S14W077.hgt,,EPSG:4326,-77.000139,-14.000139,-75.999861,-12.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W069.SRTMGL1\S15W069.hgt,,EPSG:4326,-69.000139,-15.000139,-67.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W070.SRTMGL1\S15W070.hgt,,EPSG:4326,-70.000139,-15.000139,-68.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W071.SRTMGL1\S15W071.hgt,,EPSG:4326,-71.000139,-15.000139,-69.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W072.SRTMGL1\S15W072.hgt,,EPSG:4326,-72.000139,-15.000139,-70.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W073.SRTMGL1\S15W073.hgt,,EPSG:4326,-73.000139,-15.000139,-71.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W074.SRTMGL1\S15W074.hgt,,EPSG:4326,-74.000139,-15.000139,-72.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W075.SRTMGL1\S15W075.hgt,,EPSG:4326,-75.000139,-15.000139,-73.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W076.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W076.SRTMGL1\S15W076.hgt,,EPSG:4326,-76.000139,-15.000139,-74.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S15W077.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S15W077.SRTMGL1\S15W077.hgt,,EPSG:4326,-77.000139,-15.000139,-75.999861,-13.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W069.SRTMGL1\S16W069.hgt,,EPSG:4326,-69.000139,-16.000139,-67.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W070.SRTMGL1\S16W070.hgt,,EPSG:4326,-70.000139,-16.000139,-68.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W071.SRTMGL1\S16W071.hgt,,EPSG:4326,-71.000139,-16.000139,-69.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W072.SRTMGL1\S16W072.hgt,,EPSG:4326,-72.000139,-16.000139,-70.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W073.SRTMGL1\S16W073.hgt,,EPSG:4326,-73.000139,-16.000139,-71.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W074.SRTMGL1\S16W074.hgt,,EPSG:4326,-74.000139,-16.000139,-72.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W075.SRTMGL1\S16W075.hgt,,EPSG:4326,-75.000139,-16.000139,-73.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S16W076.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S16W076.SRTMGL1\S16W076.hgt,,EPSG:4326,-76.000139,-16.000139,-74.999861,-14.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W069.SRTMGL1\S17W069.hgt,,EPSG:4326,-69.000139,-17.000139,-67.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W070.SRTMGL1\S17W070.hgt,,EPSG:4326,-70.000139,-17.000139,-68.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W071.SRTMGL1\S17W071.hgt,,EPSG:4326,-71.000139,-17.000139,-69.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W072.SRTMGL1\S17W072.hgt,,EPSG:4326,-72.000139,-17.000139,-70.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W073.SRTMGL1\S17W073.hgt,,EPSG:4326,-73.000139,-17.000139,-71.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W074.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W074.SRTMGL1\S17W074.hgt,,EPSG:4326,-74.000139,-17.000139,-72.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S17W075.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S17W075.SRTMGL1\S17W075.hgt,,EPSG:4326,-75.000139,-17.000139,-73.999861,-15.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S18W069.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S18W069.SRTMGL1\S18W069.hgt,,EPSG:4326,-69.000139,-18.000139,-67.999861,-16.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S18W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S18W070.SRTMGL1\S18W070.hgt,,EPSG:4326,-70.000139,-18.000139,-68.999861,-16.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S18W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S18W071.SRTMGL1\S18W071.hgt,,EPSG:4326,-71.000139,-18.000139,-69.999861,-16.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S18W072.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S18W072.SRTMGL1\S18W072.hgt,,EPSG:4326,-72.000139,-18.000139,-70.999861,-16.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S18W073.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S18W073.SRTMGL1\S18W073.hgt,,EPSG:4326,-73.000139,-18.000139,-71.999861,-16.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S19W070.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S19W070.SRTMGL1\S19W070.hgt,,EPSG:4326,-70.000139,-19.000139,-68.999861,-17.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
srtm,raster,S19W071.hgt,D:\VisualCode\Tesis\deforestation-forecast\data\raw\variables-locales\elevacion\S19W071.SRTMGL1\S19W071.hgt,,EPSG:4326,-71.000139,-19.000139,-69.999861,-17.999861,0.00027778,0.00027778,3601.0,3601.0,1.0,int16,-32768.0,24.73
