geocode,departamento,distrito,anio,pct_anp,tiene_anp
010307,Amazonas,Jazan,1996,0.0,0
010502,Amazonas,Camporredondo,1996,0.0,0
010515,Amazonas,Providencia,1996,0.0,0
010102,Amazonas,Asuncion,1996,0.0,0
010510,Amazonas,Luya Viejo,1996,0.0,0
100601,Huanuco,Rupa-Rupa,1996,0.0,0
010514,Amazonas,Pisuquia,1996,0.0,0
060810,Cajamarca,San Felipe,1996,0.0,0
010305,Amazonas,Cuispes,1996,0.0,0
060905,Cajamarca,Namballe,1996,0.354845,1
010119,Amazonas,San Isidro De Maino,1996,0.0,0
060801,Cajamarca,Jaen,1996,0.0,0
010513,Amazonas,Ocumal,1996,0.0,0
220912,San Martin,San Antonio,1996,0.0,0
220903,San Martin,Cacatachi,1996,0.0,0
120602,Junin,Coviriali,1996,0.0,0
120304,Junin,San Luis De Shuaro,1996,0.0,0
120601,Junin,Satipo,1996,0.0,0
010203,Amazonas,Copallin,1996,0.0,0
010112,Amazonas,Magdalena,1996,0.0,0
220102,San Martin,Calzada,1996,0.0,0
060805,Cajamarca,Huabal,1996,0.0,0
010610,Amazonas,Santa Rosa,1996,0.0,0
220503,San Martin,Barranquita,1996,0.0,0
220801,San Martin,Rioja,1996,0.120253,1
220703,San Martin,Caspisapa,1996,0.0,0
080904,Cusco,Maranura,1996,0.0,0
010117,Amazonas,Quinjalca,1996,0.0,0
250303,Ucayali,Curimana,1996,0.0,0
010308,Amazonas,Recta,1996,0.0,0
010115,Amazonas,Montevideo,1996,0.0,0
010114,Amazonas,Molinopampa,1996,0.0,0
010503,Amazonas,Cocabamba,1996,0.0,0
060809,Cajamarca,Sallique,1996,0.0,0
010120,Amazonas,Soloco,1996,0.0,0
010521,Amazonas,Santo Tomas,1996,0.0,0
100113,Huanuco,San Pablo De Pillao,1996,0.0,0
010602,Amazonas,Chirimoto,1996,0.0,0
100603,Huanuco,Hermilio Valdizan,1996,0.0,0
010111,Amazonas,Levanto,1996,0.0,0
010518,Amazonas,San Jeronimo,1996,0.0,0
010609,Amazonas,Omia,1996,0.0,0
100902,Huanuco,Codo Del Pozuzo,1996,0.0,0
010113,Amazonas,Mariscal Castilla,1996,0.0,0
220101,San Martin,Moyobamba,1996,0.176117,1
010310,Amazonas,Shipasbamba,1996,0.0,0
100103,Huanuco,Chinchao,1996,0.0,0
010311,Amazonas,Valera,1996,0.0,0
060907,Cajamarca,Tabaconas,1996,0.124004,1
160112,Loreto,Belen,1996,0.0,0
200307,Piura,Sondor,1996,0.0,0
220803,San Martin,Elias Soplin Vargas,1996,0.415131,1
010506,Amazonas,Inguilpata,1996,0.0,0
220506,San Martin,Pinto Recodo,1996,0.0,0
120303,Junin,Pichanaqui,1996,0.106598,1
010202,Amazonas,Aramango,1996,0.0,0
010606,Amazonas,Longar,1996,0.0,0
160101,Loreto,Iquitos,1996,0.0,0
010507,Amazonas,Longuita,1996,0.0,0
221001,San Martin,Tocache,1996,0.0,0
010511,Amazonas,Maria,1996,0.0,0
080901,Cusco,Santa Ana,1996,0.0,0
120302,Junin,Perene,1996,0.050018,1
050409,Ayacucho,Canayre,1996,0.0,0
221002,San Martin,Nuevo Progreso,1996,0.0,0
200303,Piura,El Carmen De La Frontera,1996,0.001006,1
100609,Huanuco,Pueblo Nuevo,1996,0.0,0
080903,Cusco,Huayopata,1996,0.000284,1
010604,Amazonas,Huambo,1996,0.0,0
100505,Huanuco,Jircan,1996,0.0,0
010512,Amazonas,Ocalli,1996,0.0,0
010101,Amazonas,Chachapoyas,1996,0.0,0
060903,Cajamarca,Huarango,1996,0.0,0
010116,Amazonas,Olleros,1996,0.034633,1
010605,Amazonas,Limabamba,1996,0.0,0
100804,Huanuco,Umari,1996,0.0,0
220504,San Martin,Caynarachi,1996,0.0,0
080905,Cusco,Ocobamba,1996,0.0,0
010517,Amazonas,San Francisco Del Yeso,1996,0.0,0
120609,Junin,Vizcatán Del Ene,1996,0.0,0
060807,Cajamarca,Pomahuaca,1996,0.0,0
010304,Amazonas,Corosha,1996,0.000488,1
221005,San Martin,Uchiza,1996,0.0,0
220807,San Martin,San Fernando,1996,0.0,0
050512,Ayacucho,Union Progreso,1996,0.0,0
060804,Cajamarca,Colasay,1996,0.0,0
160503,Loreto,Capelo,1996,0.0,0
220910,San Martin,Morales,1996,0.0,0
120604,Junin,Mazamari,1996,0.0,0
120603,Junin,Llaylla,1996,0.0,0
010520,Amazonas,Santa Catalina,1996,0.0,0
010603,Amazonas,Cochamal,1996,0.0,0
120209,Junin,Mariscal Castilla,1996,0.0,0
010601,Amazonas,San Nicolas,1996,0.0,0
010519,Amazonas,San Juan De Lopecancha,1996,0.0,0
160211,Loreto,Teniente Cesar Lopez Rojas,1996,0.0,0
080408,Cusco,Yanatile,1996,0.002679,1
050408,Ayacucho,Llochegua,1996,0.0,0
100507,Huanuco,Monzon,1996,0.0,0
081304,Cusco,Machupicchu,1996,0.905961,1
220909,San Martin,La Banda De Shilcayo,1996,0.0,0
220103,San Martin,Habana,1996,0.0,0
100606,Huanuco,Mariano Damaso Beraun,1996,0.06402,1
010508,Amazonas,Lonya Chico,1996,0.0,0
170102,Madre De Dios,Inambari,1996,0.203168,1
050502,Ayacucho,Anco,1996,0.0,0
010523,Amazonas,Trita,1996,0.0,0
010516,Amazonas,San Cristobal,1996,0.0,0
080918,Cusco,Union Ashaninka,1996,0.0,0
221006,San Martin,Santa Lucia,1996,0.0,0
100702,Huanuco,Cholon,1996,0.0,0
211205,Puno,Phara,1996,0.0,0
170204,Madre De Dios,Huepetuhe,1996,0.0,0
010302,Amazonas,Chisquilla,1996,0.002463,1
050507,Ayacucho,Santa Rosa,1996,0.0,0
220804,San Martin,Nueva Cajamarca,1996,0.40854,1
220809,San Martin,Yuracyacu,1996,0.0,0
160603,Loreto,Padre Marquez,1996,0.0,0
010522,Amazonas,Tingo,1996,0.0,0
080906,Cusco,Quellouno,1996,5.5e-05,1
010301,Amazonas,Jumbilla,1996,0.0,0
080917,Cusco,Manitea,1996,0.0,0
250305,Ucayali,Alexander Von Humboldt,1997,0.0,0
220509,San Martin,Shanao,1997,0.0,0
250304,Ucayali,Neshuya,1997,0.0,0
220501,San Martin,Lamas,1997,0.0,0
220902,San Martin,Alberto Leveau,1997,0.0,0
250102,Ucayali,Campoverde,1997,0.0,0
220702,San Martin,Buenos Aires,1997,0.0,0
220502,San Martin,Alonso De Alvarado,1997,0.0,0
220404,San Martin,Piscoyacu,1997,0.0,0
220708,San Martin,Shamboyacu,1997,0.0,0
220204,San Martin,Huallaga,1997,0.0,0
220605,San Martin,Pajarillo,1997,0.0,0
010703,Amazonas,Cumba,1997,0.0,0
220704,San Martin,Pilluana,1997,0.0,0
220104,San Martin,Jepelacio,1997,0.0,0
220505,San Martin,Cuñumbuqui,1997,0.0,0
220507,San Martin,Rumisapa,1997,0.0,0
220913,San Martin,Sauce,1997,0.0,0
010608,Amazonas,Milpuc,1997,0.0,0
220405,San Martin,Sacanche,1997,0.0,0
220709,San Martin,Tingo De Ponasa,1997,0.0,0
220304,San Martin,Santa Rosa,1997,0.0,0
100903,Huanuco,Honoria,1997,0.0,0
220203,San Martin,Bajo Biavo,1997,0.0,0
220710,San Martin,Tres Unidos,1997,0.0,0
220510,San Martin,Tabalosos,1997,0.0,0
100904,Huanuco,Tournavista,1997,0.0,0
010701,Amazonas,Bagua Grande,1997,0.0,0
220701,San Martin,Picota,1997,0.0,0
220403,San Martin,El Eslabon,1997,0.0,0
250105,Ucayali,Yarinacocha,1997,0.0,0
220914,San Martin,Shapaja,1997,0.0,0
010707,Amazonas,Yamon,1997,0.0,0
010705,Amazonas,Jamalca,1997,0.0,0
220205,San Martin,San Pablo,1997,0.0,0
220705,San Martin,Pucacaca,1997,0.0,0
220601,San Martin,Juanjui,1997,0.0,0
100905,Huanuco,Yuyapichis,1997,0.0,0
100608,Huanuco,Castillo Grande,1997,0.0,0
220302,San Martin,Agua Blanca,1997,0.0,0
250306,Ucayali,Huipoca,1997,0.0,0
010611,Amazonas,Totora,1997,0.0,0
010706,Amazonas,Lonya Grande,1997,0.0,0
220706,San Martin,San Cristobal,1997,0.0,0
010303,Amazonas,Churuja,1997,0.0,0
220301,San Martin,San Jose De Sisa,1997,0.0,0
010204,Amazonas,El Parco,1997,0.0,0
010306,Amazonas,Florida,1997,0.0,0
220303,San Martin,San Martin,1997,0.0,0
220106,San Martin,Yantalo,1997,0.0,0
220305,San Martin,Shatoja,1997,0.0,0
010104,Amazonas,Cheto,1997,0.0,0
160201,Loreto,Yurimaguas,1997,0.0,0
060901,Cajamarca,San Ignacio,1997,0.0,0
220511,San Martin,Zapatero,1997,0.0,0
060811,Cajamarca,San Jose Del Alto,1997,0.0,0
010206,Amazonas,La Peca,1997,0.0,0
220401,San Martin,Saposoa,1997,0.0,0
060902,Cajamarca,Chirinos,1997,0.0,0
220908,San Martin,Juan Guerra,1997,0.0,0
060904,Cajamarca,La Coipa,1997,0.0,0
220808,San Martin,Yorongos,1997,0.0,0
120607,Junin,Rio Negro,1997,0.0,0
060812,Cajamarca,Santa Rosa,1997,0.0,0
250106,Ucayali,Nueva Requena,1997,0.0,0
220802,San Martin,Awajun,1997,0.34834,1
250302,Ucayali,Irazola,1997,0.0,0
010109,Amazonas,La Jalca,1997,0.0,0
220906,San Martin,El Porvenir,1997,0.0,0
220707,San Martin,San Hilarion,1997,0.0,0
220806,San Martin,Posic,1997,0.0,0
220406,San Martin,Tingo De Saposoa,1997,0.0,0
100901,Huanuco,Puerto Inca,1997,0.0,0
010105,Amazonas,Chiliquin,1997,0.0,0
220105,San Martin,Soritor,1997,0.0,0
220201,San Martin,Bellavista,1997,0.0,0
060803,Cajamarca,Chontali,1997,0.0,0
100605,Huanuco,Luyando,1997,0.0,0
010307,Amazonas,Jazan,1997,0.0,0
010502,Amazonas,Camporredondo,1997,0.0,0
010515,Amazonas,Providencia,1997,0.0,0
010102,Amazonas,Asuncion,1997,0.0,0
010510,Amazonas,Luya Viejo,1997,0.0,0
100601,Huanuco,Rupa-Rupa,1997,0.0,0
010514,Amazonas,Pisuquia,1997,0.0,0
060810,Cajamarca,San Felipe,1997,0.0,0
010305,Amazonas,Cuispes,1997,0.0,0
060905,Cajamarca,Namballe,1997,0.354845,1
010119,Amazonas,San Isidro De Maino,1997,0.0,0
060801,Cajamarca,Jaen,1997,0.0,0
010513,Amazonas,Ocumal,1997,0.0,0
220912,San Martin,San Antonio,1997,0.0,0
220903,San Martin,Cacatachi,1997,0.0,0
120602,Junin,Coviriali,1997,0.0,0
120304,Junin,San Luis De Shuaro,1997,0.0,0
120601,Junin,Satipo,1997,0.0,0
010203,Amazonas,Copallin,1997,0.0,0
010112,Amazonas,Magdalena,1997,0.0,0
220102,San Martin,Calzada,1997,0.0,0
060805,Cajamarca,Huabal,1997,0.0,0
010610,Amazonas,Santa Rosa,1997,0.0,0
220503,San Martin,Barranquita,1997,0.0,0
220801,San Martin,Rioja,1997,0.120253,1
220703,San Martin,Caspisapa,1997,0.0,0
080904,Cusco,Maranura,1997,0.0,0
010117,Amazonas,Quinjalca,1997,0.0,0
250303,Ucayali,Curimana,1997,0.0,0
010308,Amazonas,Recta,1997,0.0,0
010115,Amazonas,Montevideo,1997,0.0,0
010114,Amazonas,Molinopampa,1997,0.0,0
010503,Amazonas,Cocabamba,1997,0.0,0
060809,Cajamarca,Sallique,1997,0.0,0
010120,Amazonas,Soloco,1997,0.0,0
010521,Amazonas,Santo Tomas,1997,0.0,0
100113,Huanuco,San Pablo De Pillao,1997,0.0,0
010602,Amazonas,Chirimoto,1997,0.0,0
100603,Huanuco,Hermilio Valdizan,1997,0.0,0
010111,Amazonas,Levanto,1997,0.0,0
010518,Amazonas,San Jeronimo,1997,0.0,0
010609,Amazonas,Omia,1997,0.0,0
100902,Huanuco,Codo Del Pozuzo,1997,0.0,0
010113,Amazonas,Mariscal Castilla,1997,0.0,0
220101,San Martin,Moyobamba,1997,0.176117,1
010310,Amazonas,Shipasbamba,1997,0.0,0
100103,Huanuco,Chinchao,1997,0.0,0
010311,Amazonas,Valera,1997,0.0,0
060907,Cajamarca,Tabaconas,1997,0.124004,1
160112,Loreto,Belen,1997,0.0,0
200307,Piura,Sondor,1997,0.0,0
220803,San Martin,Elias Soplin Vargas,1997,0.415131,1
010506,Amazonas,Inguilpata,1997,0.0,0
220506,San Martin,Pinto Recodo,1997,0.0,0
120303,Junin,Pichanaqui,1997,0.106598,1
010202,Amazonas,Aramango,1997,0.0,0
010606,Amazonas,Longar,1997,0.0,0
160101,Loreto,Iquitos,1997,0.0,0
010507,Amazonas,Longuita,1997,0.0,0
221001,San Martin,Tocache,1997,0.0,0
010511,Amazonas,Maria,1997,0.0,0
080901,Cusco,Santa Ana,1997,0.0,0
120302,Junin,Perene,1997,0.050018,1
050409,Ayacucho,Canayre,1997,0.0,0
221002,San Martin,Nuevo Progreso,1997,0.0,0
200303,Piura,El Carmen De La Frontera,1997,0.001006,1
100609,Huanuco,Pueblo Nuevo,1997,0.0,0
080903,Cusco,Huayopata,1997,0.000284,1
010604,Amazonas,Huambo,1997,0.0,0
100505,Huanuco,Jircan,1997,0.0,0
010512,Amazonas,Ocalli,1997,0.0,0
010101,Amazonas,Chachapoyas,1997,0.0,0
060903,Cajamarca,Huarango,1997,0.0,0
010116,Amazonas,Olleros,1997,0.034633,1
010605,Amazonas,Limabamba,1997,0.0,0
100804,Huanuco,Umari,1997,0.0,0
220504,San Martin,Caynarachi,1997,0.0,0
080905,Cusco,Ocobamba,1997,0.0,0
010517,Amazonas,San Francisco Del Yeso,1997,0.0,0
120609,Junin,Vizcatán Del Ene,1997,0.0,0
060807,Cajamarca,Pomahuaca,1997,0.0,0
010304,Amazonas,Corosha,1997,0.000488,1
221005,San Martin,Uchiza,1997,0.0,0
220807,San Martin,San Fernando,1997,0.0,0
050512,Ayacucho,Union Progreso,1997,0.0,0
060804,Cajamarca,Colasay,1997,0.0,0
160503,Loreto,Capelo,1997,0.0,0
220910,San Martin,Morales,1997,0.0,0
120604,Junin,Mazamari,1997,0.0,0
120603,Junin,Llaylla,1997,0.0,0
010520,Amazonas,Santa Catalina,1997,0.0,0
010603,Amazonas,Cochamal,1997,0.0,0
120209,Junin,Mariscal Castilla,1997,0.0,0
010601,Amazonas,San Nicolas,1997,0.0,0
010519,Amazonas,San Juan De Lopecancha,1997,0.0,0
160211,Loreto,Teniente Cesar Lopez Rojas,1997,0.0,0
080408,Cusco,Yanatile,1997,0.002679,1
050408,Ayacucho,Llochegua,1997,0.0,0
100507,Huanuco,Monzon,1997,0.0,0
081304,Cusco,Machupicchu,1997,0.905961,1
220909,San Martin,La Banda De Shilcayo,1997,0.0,0
220103,San Martin,Habana,1997,0.0,0
100606,Huanuco,Mariano Damaso Beraun,1997,0.06402,1
010508,Amazonas,Lonya Chico,1997,0.0,0
170102,Madre De Dios,Inambari,1997,0.203168,1
050502,Ayacucho,Anco,1997,0.0,0
010523,Amazonas,Trita,1997,0.0,0
010516,Amazonas,San Cristobal,1997,0.0,0
080918,Cusco,Union Ashaninka,1997,0.0,0
221006,San Martin,Santa Lucia,1997,0.0,0
100702,Huanuco,Cholon,1997,0.0,0
211205,Puno,Phara,1997,0.0,0
170204,Madre De Dios,Huepetuhe,1997,0.0,0
010302,Amazonas,Chisquilla,1997,0.002463,1
050507,Ayacucho,Santa Rosa,1997,0.0,0
220804,San Martin,Nueva Cajamarca,1997,0.40854,1
220809,San Martin,Yuracyacu,1997,0.0,0
160603,Loreto,Padre Marquez,1997,0.0,0
010522,Amazonas,Tingo,1997,0.0,0
080906,Cusco,Quellouno,1997,5.5e-05,1
010301,Amazonas,Jumbilla,1997,0.0,0
080917,Cusco,Manitea,1997,0.0,0
250305,Ucayali,Alexander Von Humboldt,1998,0.0,0
220509,San Martin,Shanao,1998,0.0,0
250304,Ucayali,Neshuya,1998,0.0,0
220501,San Martin,Lamas,1998,0.0,0
220902,San Martin,Alberto Leveau,1998,0.0,0
250102,Ucayali,Campoverde,1998,0.0,0
220702,San Martin,Buenos Aires,1998,0.0,0
220502,San Martin,Alonso De Alvarado,1998,0.0,0
220404,San Martin,Piscoyacu,1998,0.0,0
220708,San Martin,Shamboyacu,1998,0.0,0
220204,San Martin,Huallaga,1998,0.0,0
220605,San Martin,Pajarillo,1998,0.0,0
010703,Amazonas,Cumba,1998,0.0,0
220704,San Martin,Pilluana,1998,0.0,0
220104,San Martin,Jepelacio,1998,0.0,0
220505,San Martin,Cuñumbuqui,1998,0.0,0
220507,San Martin,Rumisapa,1998,0.0,0
220913,San Martin,Sauce,1998,0.0,0
010608,Amazonas,Milpuc,1998,0.0,0
220405,San Martin,Sacanche,1998,0.0,0
220709,San Martin,Tingo De Ponasa,1998,0.0,0
220304,San Martin,Santa Rosa,1998,0.0,0
100903,Huanuco,Honoria,1998,0.0,0
220203,San Martin,Bajo Biavo,1998,0.0,0
220710,San Martin,Tres Unidos,1998,0.0,0
220510,San Martin,Tabalosos,1998,0.0,0
100904,Huanuco,Tournavista,1998,0.0,0
010701,Amazonas,Bagua Grande,1998,0.0,0
220701,San Martin,Picota,1998,0.0,0
220403,San Martin,El Eslabon,1998,0.0,0
250105,Ucayali,Yarinacocha,1998,0.0,0
220914,San Martin,Shapaja,1998,0.0,0
010707,Amazonas,Yamon,1998,0.0,0
010705,Amazonas,Jamalca,1998,0.0,0
220205,San Martin,San Pablo,1998,0.0,0
220705,San Martin,Pucacaca,1998,0.0,0
220601,San Martin,Juanjui,1998,0.0,0
100905,Huanuco,Yuyapichis,1998,0.0,0
100608,Huanuco,Castillo Grande,1998,0.0,0
220302,San Martin,Agua Blanca,1998,0.0,0
250306,Ucayali,Huipoca,1998,0.0,0
010611,Amazonas,Totora,1998,0.0,0
010706,Amazonas,Lonya Grande,1998,0.0,0
220706,San Martin,San Cristobal,1998,0.0,0
010303,Amazonas,Churuja,1998,0.0,0
220301,San Martin,San Jose De Sisa,1998,0.0,0
010204,Amazonas,El Parco,1998,0.0,0
010306,Amazonas,Florida,1998,0.0,0
220303,San Martin,San Martin,1998,0.0,0
220106,San Martin,Yantalo,1998,0.0,0
220305,San Martin,Shatoja,1998,0.0,0
010104,Amazonas,Cheto,1998,0.0,0
160201,Loreto,Yurimaguas,1998,0.0,0
060901,Cajamarca,San Ignacio,1998,0.0,0
220511,San Martin,Zapatero,1998,0.0,0
060811,Cajamarca,San Jose Del Alto,1998,0.0,0
010206,Amazonas,La Peca,1998,0.0,0
220401,San Martin,Saposoa,1998,0.0,0
060902,Cajamarca,Chirinos,1998,0.0,0
220908,San Martin,Juan Guerra,1998,0.0,0
060904,Cajamarca,La Coipa,1998,0.0,0
220808,San Martin,Yorongos,1998,0.0,0
120607,Junin,Rio Negro,1998,0.0,0
060812,Cajamarca,Santa Rosa,1998,0.0,0
250106,Ucayali,Nueva Requena,1998,0.0,0
220802,San Martin,Awajun,1998,0.34834,1
250302,Ucayali,Irazola,1998,0.0,0
010109,Amazonas,La Jalca,1998,0.0,0
220906,San Martin,El Porvenir,1998,0.0,0
220707,San Martin,San Hilarion,1998,0.0,0
220806,San Martin,Posic,1998,0.0,0
220406,San Martin,Tingo De Saposoa,1998,0.0,0
100901,Huanuco,Puerto Inca,1998,0.0,0
010105,Amazonas,Chiliquin,1998,0.0,0
220105,San Martin,Soritor,1998,0.0,0
220201,San Martin,Bellavista,1998,0.0,0
060803,Cajamarca,Chontali,1998,0.0,0
100605,Huanuco,Luyando,1998,0.0,0
010307,Amazonas,Jazan,1998,0.0,0
010502,Amazonas,Camporredondo,1998,0.0,0
010515,Amazonas,Providencia,1998,0.0,0
010102,Amazonas,Asuncion,1998,0.0,0
010510,Amazonas,Luya Viejo,1998,0.0,0
100601,Huanuco,Rupa-Rupa,1998,0.0,0
010514,Amazonas,Pisuquia,1998,0.0,0
060810,Cajamarca,San Felipe,1998,0.0,0
010305,Amazonas,Cuispes,1998,0.0,0
060905,Cajamarca,Namballe,1998,0.354845,1
010119,Amazonas,San Isidro De Maino,1998,0.0,0
060801,Cajamarca,Jaen,1998,0.0,0
010513,Amazonas,Ocumal,1998,0.0,0
220912,San Martin,San Antonio,1998,0.0,0
220903,San Martin,Cacatachi,1998,0.0,0
120602,Junin,Coviriali,1998,0.0,0
120304,Junin,San Luis De Shuaro,1998,0.0,0
120601,Junin,Satipo,1998,0.0,0
010203,Amazonas,Copallin,1998,0.0,0
010112,Amazonas,Magdalena,1998,0.0,0
220102,San Martin,Calzada,1998,0.0,0
060805,Cajamarca,Huabal,1998,0.0,0
010610,Amazonas,Santa Rosa,1998,0.0,0
220503,San Martin,Barranquita,1998,0.0,0
220801,San Martin,Rioja,1998,0.120253,1
220703,San Martin,Caspisapa,1998,0.0,0
080904,Cusco,Maranura,1998,0.0,0
010117,Amazonas,Quinjalca,1998,0.0,0
250303,Ucayali,Curimana,1998,0.0,0
010308,Amazonas,Recta,1998,0.0,0
010115,Amazonas,Montevideo,1998,0.0,0
010114,Amazonas,Molinopampa,1998,0.0,0
010503,Amazonas,Cocabamba,1998,0.0,0
060809,Cajamarca,Sallique,1998,0.0,0
010120,Amazonas,Soloco,1998,0.0,0
010521,Amazonas,Santo Tomas,1998,0.0,0
100113,Huanuco,San Pablo De Pillao,1998,0.0,0
010602,Amazonas,Chirimoto,1998,0.0,0
100603,Huanuco,Hermilio Valdizan,1998,0.0,0
010111,Amazonas,Levanto,1998,0.0,0
010518,Amazonas,San Jeronimo,1998,0.0,0
010609,Amazonas,Omia,1998,0.0,0
100902,Huanuco,Codo Del Pozuzo,1998,0.0,0
010113,Amazonas,Mariscal Castilla,1998,0.0,0
220101,San Martin,Moyobamba,1998,0.176117,1
010310,Amazonas,Shipasbamba,1998,0.0,0
100103,Huanuco,Chinchao,1998,0.0,0
010311,Amazonas,Valera,1998,0.0,0
060907,Cajamarca,Tabaconas,1998,0.124004,1
160112,Loreto,Belen,1998,0.0,0
200307,Piura,Sondor,1998,0.0,0
220803,San Martin,Elias Soplin Vargas,1998,0.415131,1
010506,Amazonas,Inguilpata,1998,0.0,0
220506,San Martin,Pinto Recodo,1998,0.0,0
120303,Junin,Pichanaqui,1998,0.106598,1
010202,Amazonas,Aramango,1998,0.0,0
010606,Amazonas,Longar,1998,0.0,0
160101,Loreto,Iquitos,1998,0.0,0
010507,Amazonas,Longuita,1998,0.0,0
221001,San Martin,Tocache,1998,0.0,0
010511,Amazonas,Maria,1998,0.0,0
080901,Cusco,Santa Ana,1998,0.0,0
120302,Junin,Perene,1998,0.050018,1
050409,Ayacucho,Canayre,1998,0.0,0
221002,San Martin,Nuevo Progreso,1998,0.0,0
200303,Piura,El Carmen De La Frontera,1998,0.001006,1
100609,Huanuco,Pueblo Nuevo,1998,0.0,0
080903,Cusco,Huayopata,1998,0.000284,1
010604,Amazonas,Huambo,1998,0.0,0
100505,Huanuco,Jircan,1998,0.0,0
010512,Amazonas,Ocalli,1998,0.0,0
010101,Amazonas,Chachapoyas,1998,0.0,0
060903,Cajamarca,Huarango,1998,0.0,0
010116,Amazonas,Olleros,1998,0.034633,1
010605,Amazonas,Limabamba,1998,0.0,0
100804,Huanuco,Umari,1998,0.0,0
220504,San Martin,Caynarachi,1998,0.0,0
080905,Cusco,Ocobamba,1998,0.0,0
010517,Amazonas,San Francisco Del Yeso,1998,0.0,0
120609,Junin,Vizcatán Del Ene,1998,0.0,0
060807,Cajamarca,Pomahuaca,1998,0.0,0
010304,Amazonas,Corosha,1998,0.000488,1
221005,San Martin,Uchiza,1998,0.0,0
220807,San Martin,San Fernando,1998,0.0,0
050512,Ayacucho,Union Progreso,1998,0.0,0
060804,Cajamarca,Colasay,1998,0.0,0
160503,Loreto,Capelo,1998,0.0,0
220910,San Martin,Morales,1998,0.0,0
120604,Junin,Mazamari,1998,0.0,0
120603,Junin,Llaylla,1998,0.0,0
010520,Amazonas,Santa Catalina,1998,0.0,0
010603,Amazonas,Cochamal,1998,0.0,0
120209,Junin,Mariscal Castilla,1998,0.0,0
010601,Amazonas,San Nicolas,1998,0.0,0
010519,Amazonas,San Juan De Lopecancha,1998,0.0,0
160211,Loreto,Teniente Cesar Lopez Rojas,1998,0.0,0
080408,Cusco,Yanatile,1998,0.002679,1
050408,Ayacucho,Llochegua,1998,0.0,0
100507,Huanuco,Monzon,1998,0.0,0
081304,Cusco,Machupicchu,1998,0.905961,1
220909,San Martin,La Banda De Shilcayo,1998,0.0,0
220103,San Martin,Habana,1998,0.0,0
100606,Huanuco,Mariano Damaso Beraun,1998,0.06402,1
010508,Amazonas,Lonya Chico,1998,0.0,0
170102,Madre De Dios,Inambari,1998,0.203168,1
050502,Ayacucho,Anco,1998,0.0,0
010523,Amazonas,Trita,1998,0.0,0
010516,Amazonas,San Cristobal,1998,0.0,0
080918,Cusco,Union Ashaninka,1998,0.0,0
221006,San Martin,Santa Lucia,1998,0.0,0
100702,Huanuco,Cholon,1998,0.0,0
211205,Puno,Phara,1998,0.0,0
170204,Madre De Dios,Huepetuhe,1998,0.0,0
010302,Amazonas,Chisquilla,1998,0.002463,1
050507,Ayacucho,Santa Rosa,1998,0.0,0
220804,San Martin,Nueva Cajamarca,1998,0.40854,1
220809,San Martin,Yuracyacu,1998,0.0,0
160603,Loreto,Padre Marquez,1998,0.0,0
010522,Amazonas,Tingo,1998,0.0,0
080906,Cusco,Quellouno,1998,5.5e-05,1
010301,Amazonas,Jumbilla,1998,0.0,0
080917,Cusco,Manitea,1998,0.0,0
250305,Ucayali,Alexander Von Humboldt,1999,0.0,0
220509,San Martin,Shanao,1999,0.0,0
250304,Ucayali,Neshuya,1999,0.0,0
220501,San Martin,Lamas,1999,0.0,0
220902,San Martin,Alberto Leveau,1999,0.0,0
250102,Ucayali,Campoverde,1999,0.0,0
220702,San Martin,Buenos Aires,1999,0.0,0
220502,San Martin,Alonso De Alvarado,1999,0.0,0
220404,San Martin,Piscoyacu,1999,0.0,0
220708,San Martin,Shamboyacu,1999,0.0,0
220204,San Martin,Huallaga,1999,0.0,0
220605,San Martin,Pajarillo,1999,0.0,0
010703,Amazonas,Cumba,1999,0.0,0
220704,San Martin,Pilluana,1999,0.0,0
220104,San Martin,Jepelacio,1999,0.0,0
220505,San Martin,Cuñumbuqui,1999,0.0,0
220507,San Martin,Rumisapa,1999,0.0,0
220913,San Martin,Sauce,1999,0.0,0
010608,Amazonas,Milpuc,1999,0.0,0
220405,San Martin,Sacanche,1999,0.0,0
220709,San Martin,Tingo De Ponasa,1999,0.0,0
220304,San Martin,Santa Rosa,1999,0.0,0
100903,Huanuco,Honoria,1999,0.0,0
220203,San Martin,Bajo Biavo,1999,0.0,0
220710,San Martin,Tres Unidos,1999,0.0,0
220510,San Martin,Tabalosos,1999,0.0,0
100904,Huanuco,Tournavista,1999,0.0,0
010701,Amazonas,Bagua Grande,1999,0.0,0
220701,San Martin,Picota,1999,0.0,0
220403,San Martin,El Eslabon,1999,0.0,0
250105,Ucayali,Yarinacocha,1999,0.0,0
220914,San Martin,Shapaja,1999,0.0,0
010707,Amazonas,Yamon,1999,0.0,0
010705,Amazonas,Jamalca,1999,0.0,0
220205,San Martin,San Pablo,1999,0.0,0
220705,San Martin,Pucacaca,1999,0.0,0
220601,San Martin,Juanjui,1999,0.0,0
100905,Huanuco,Yuyapichis,1999,0.0,0
100608,Huanuco,Castillo Grande,1999,0.0,0
220302,San Martin,Agua Blanca,1999,0.0,0
250306,Ucayali,Huipoca,1999,0.0,0
010611,Amazonas,Totora,1999,0.0,0
010706,Amazonas,Lonya Grande,1999,0.0,0
220706,San Martin,San Cristobal,1999,0.0,0
010303,Amazonas,Churuja,1999,0.0,0
220301,San Martin,San Jose De Sisa,1999,0.0,0
010204,Amazonas,El Parco,1999,0.0,0
