geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,tiene_anp,pct_rios_lagos,pct_urbano,km_carreteras,area_utm_km2,densidad_carreteras_km_km2,km_rios,densidad_rios_km_km2,elev_media_m,elev_mediana_m,elev_std_m,elev_min_m,elev_max_m,elev_count_px,pendiente_media_deg,pendiente_mediana_deg,pendiente_std_deg,pendiente_min_deg,pendiente_max_deg,pendiente_count_px
220802,San Martin,Awajun,1997,0.193957,0.34834,1,0.008551,0.001049,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,1998,0.200423,0.34834,1,0.009668,0.001114,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,1999,0.206172,0.34834,1,0.009369,0.001208,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2000,0.215035,0.34834,1,0.009838,0.001412,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2001,0.225567,0.34834,1,0.006729,0.0015,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2002,0.232798,0.34834,1,0.007806,0.001554,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2003,0.25061,0.34834,1,0.006892,0.001648,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2004,0.268388,0.34834,1,0.007281,0.001721,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2005,0.285338,0.34834,1,0.006629,0.001776,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2006,0.305853,0.34834,1,0.011883,0.002039,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2007,0.32528,0.34834,1,0.009397,0.002103,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2008,0.333597,0.34834,1,0.018921,0.002227,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2009,0.358033,0.34834,1,0.013769,0.002456,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2010,0.377344,0.34834,1,0.008916,0.002684,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2011,0.374777,0.34834,1,0.017979,0.002863,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2012,0.389286,0.34834,1,0.011233,0.003069,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2013,0.394264,0.34834,1,0.008106,0.003339,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2014,0.396212,0.34834,1,0.008162,0.003446,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2015,0.392507,0.34834,1,0.013449,0.003538,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2016,0.399375,0.34834,1,0.010528,0.003559,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2017,0.404732,0.34834,1,0.009397,0.003646,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2018,0.410906,0.34834,1,0.006798,0.003757,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2019,0.410439,0.34834,1,0.007895,0.003805,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2020,0.406487,0.34834,1,0.009529,0.003926,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
220802,San Martin,Awajun,2021,0.3983,0.34834,1,0.011203,0.004275,81.04195247618416,506.8900279879208,0.1598807394137874,21.56035629026971,0.0425345836371109,1540.2639292958888,1187.0,822.065360895406,812.0,3819.0,535867,15.279624729951568,10.053606033325195,14.51003394509025,0.0,83.08671569824219,539718
