geocode,departamento,distrito,anio,pix_total,pix_bosque,pix_no_bosque,pct_bosque,pct_no_bosque,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010113,Amazonas,Mariscal Castilla,2011,88754,27083,61671,0.3051468102846069,0.6948531897153931,0.242288,0.0,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2012,88754,26925,61829,0.3033666088288979,0.6966333911711021,0.241105,0.0,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2013,88754,26346,62408,0.2968429591905717,0.7031570408094283,0.24711,0.0,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2014,88754,25604,63150,0.2884827726074317,0.7115172273925682,0.254321,0.0,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2015,88754,25374,63380,0.2858913401086148,0.7141086598913852,0.263853,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2016,88754,25899,62855,0.29180656646461,0.70819343353539,0.245307,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2017,88754,26183,62571,0.2950064222457579,0.7049935777542421,0.251211,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2018,88754,25115,63639,0.2829731617729905,0.7170268382270095,0.247493,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2019,88754,24337,64417,0.2742073596682966,0.7257926403317033,0.234942,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2020,88754,24657,64097,0.2778128309709985,0.7221871690290015,0.227415,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2021,88754,24577,64177,0.276911463145323,0.723088536854677,0.206819,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2022,88754,24970,63784,0.2813394325889537,0.7186605674110462,0.213635,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
010113,Amazonas,Mariscal Castilla,2023,88754,25164,63590,0.2835252495662167,0.7164747504337833,0.218751,0.011021,0.41977925192291,0.0426215370013919,2905.4881905787997,16.897575310522058
