geocode,departamento,distrito,anio,pix_total,pix_bosque,pix_no_bosque,pct_bosque,pct_no_bosque,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010102,Amazonas,Asuncion,1985,39194,19876,19318,0.5071184364953819,0.492881563504618,0.340562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1986,39194,19876,19318,0.5071184364953819,0.492881563504618,0.340562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1987,39194,18743,20451,0.4782109506557126,0.5217890493442874,0.383145,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1988,39194,18171,21023,0.4636168801347144,0.5363831198652855,0.395698,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1989,39194,17518,21676,0.4469561667602184,0.5530438332397816,0.411951,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1990,39194,17208,21986,0.4390467928764607,0.5609532071235394,0.410752,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1991,39194,16964,22230,0.4328213502066643,0.5671786497933358,0.412487,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1992,39194,16916,22278,0.431596672960147,0.5684033270398531,0.404679,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1993,39194,15980,23214,0.4077154666530591,0.5922845333469409,0.433459,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1994,39194,15347,23847,0.3915650354646119,0.608434964535388,0.453768,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1995,39194,15920,23274,0.4061846200949124,0.5938153799050875,0.436597,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1996,39194,15890,23304,0.4054191968158391,0.5945808031841608,0.438562,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1997,39194,15740,23454,0.4015920804204725,0.5984079195795274,0.442619,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1998,39194,16331,22863,0.416670919018217,0.5833290809817829,0.412231,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,1999,39194,16208,22986,0.4135326835740164,0.5864673164259836,0.410394,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2000,39194,16707,22487,0.4262642241159361,0.5737357758840639,0.390162,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2001,39194,17025,22169,0.4343777108741133,0.5656222891258866,0.381972,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2002,39194,16973,22221,0.4330509771903862,0.5669490228096137,0.381844,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2003,39194,17222,21972,0.4394039904066949,0.5605960095933051,0.383426,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2004,39194,16996,22198,0.4336378017043425,0.5663621982956575,0.387661,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2005,39194,16059,23135,0.4097310812879522,0.5902689187120478,0.408073,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2006,39194,15219,23975,0.388299229473899,0.611700770526101,0.428509,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2007,39194,15183,24011,0.3873807215390111,0.612619278460989,0.434276,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2008,39194,15203,23991,0.3878910037250599,0.6121089962749401,0.436751,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2009,39194,15126,24068,0.3859264173087717,0.6140735826912282,0.438894,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2010,39194,15017,24177,0.3831453793948053,0.6168546206051947,0.440399,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2011,39194,15773,23421,0.4024340460274532,0.5975659539725469,0.418967,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2012,39194,16101,23093,0.4108026738786549,0.5891973261213451,0.408966,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2013,39194,16083,23111,0.4103434199112109,0.5896565800887891,0.396285,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2014,39194,16401,22793,0.4184569066693882,0.5815430933306118,0.391488,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2015,39194,16746,22448,0.4272592743787314,0.5727407256212685,0.38016,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2016,39194,16720,22474,0.4265959075368679,0.5734040924631321,0.384523,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2017,39194,17050,22144,0.4350155636066745,0.5649844363933255,0.373909,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2018,39194,17413,21781,0.4442771852834618,0.5557228147165383,0.361867,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2019,39194,17375,21819,0.4433076491299689,0.5566923508700311,0.36003,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2020,39194,17160,22034,0.4378221156299433,0.5621778843700567,0.359698,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2021,39194,17736,21458,0.4525182425881512,0.5474817574118488,0.350436,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2022,39194,17520,21674,0.4470071949788233,0.5529928050211768,0.35656,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2023,39194,17256,21938,0.440271470122978,0.559728529877022,0.362071,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010102,Amazonas,Asuncion,2024,39194,17261,21933,0.4403990406694902,0.5596009593305098,0.362351,0.0,0.4664911918996486,0.0,2836.789017184366,19.70264779484972
010104,Amazonas,Cheto,1985,79082,45998,33084,0.5816494271768544,0.4183505728231456,0.179813,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1986,79082,45998,33084,0.5816494271768544,0.4183505728231456,0.179813,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1987,79082,44273,34809,0.559836625275031,0.440163374724969,0.215839,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1988,79082,43781,35301,0.5536152348195544,0.4463847651804456,0.228231,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1989,79082,44156,34926,0.5583571482764725,0.4416428517235274,0.233441,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1990,79082,43795,35287,0.5537922662552793,0.4462077337447206,0.242407,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1991,79082,44790,34292,0.5663741432943021,0.4336258567056978,0.2473,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1992,79082,46248,32834,0.5848107028147999,0.4151892971852001,0.238525,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1993,79082,45753,33329,0.5785513770516679,0.4214486229483321,0.249298,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1994,79082,44359,34723,0.5609241040944842,0.4390758959055157,0.263284,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1995,79082,44677,34405,0.5649452467059508,0.4350547532940492,0.255861,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1996,79082,43461,35621,0.5495688020029842,0.4504311979970157,0.267545,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1997,79082,42656,36426,0.5393894944488,0.4606105055512,0.274348,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1998,79082,42058,37024,0.5318277231228346,0.4681722768771654,0.273703,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,1999,79082,41694,37388,0.527224905793986,0.472775094206014,0.27364,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2000,79082,42336,36746,0.5353430616322299,0.4646569383677701,0.261981,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2001,79082,41807,37275,0.5286538023823373,0.4713461976176626,0.264675,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2002,79082,41680,37402,0.5270478743582611,0.4729521256417389,0.268949,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2003,79082,41787,37295,0.5284009003313017,0.4715990996686983,0.270365,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2004,79082,41064,38018,0.5192584911863635,0.4807415088136365,0.275334,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2005,79082,41661,37421,0.5268076174097772,0.4731923825902228,0.268961,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2006,79082,42052,37030,0.5317518525075239,0.4682481474924762,0.269973,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2007,79082,42540,36542,0.5379226625527933,0.4620773374472067,0.266268,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2008,79082,42451,36631,0.5367972484256848,0.4632027515743153,0.265244,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2009,79082,42264,36818,0.5344326142485015,0.4655673857514984,0.264763,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2010,79082,41906,37176,0.5299056675349637,0.4700943324650363,0.267381,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2011,79082,42791,36291,0.5410965832932905,0.4589034167067095,0.253775,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2012,79082,43934,35148,0.555549935509977,0.444450064490023,0.240497,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2013,79082,44017,35065,0.5565994790217749,0.4434005209782251,0.243519,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2014,79082,44294,34788,0.5601021724286184,0.4398978275713816,0.241382,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2015,79082,45448,33634,0.5746946207733745,0.4253053792266255,0.226094,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2016,79082,45772,33310,0.5787916340001518,0.4212083659998482,0.220758,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2017,79082,45484,33598,0.5751498444652386,0.4248501555347614,0.222099,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
010104,Amazonas,Cheto,2018,79082,45104,33978,0.5703447054955616,0.4296552945044384,0.222693,0.0,0.2577682138686949,0.0,2534.2782859829404,20.28710278003924
