geocode,departamento,distrito,anio,pct_agropecuario,pct_anp,densidad_carreteras_km_km2,densidad_rios_km_km2,elev_media_m,pendiente_media_deg
010109,Amazonas,La Jalca,1988,0.259875,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1989,0.26441,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1990,0.270894,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1991,0.284551,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1992,0.287545,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1993,0.280861,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1994,0.266488,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1995,0.250647,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1996,0.263522,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1997,0.260033,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1998,0.25928,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,1999,0.251342,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2000,0.255318,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2001,0.266259,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2002,0.256464,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2003,0.260642,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2004,0.291321,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2005,0.280875,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2006,0.26585,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2007,0.264317,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2008,0.265012,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2009,0.267548,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2010,0.2635,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2011,0.250905,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2012,0.248397,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2013,0.271167,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2014,0.281491,0.0,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2015,0.287696,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2016,0.269397,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2017,0.262032,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2018,0.268408,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2019,0.285769,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2020,0.292274,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2021,0.280416,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2022,0.290368,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2023,0.295212,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010109,Amazonas,La Jalca,2024,0.298787,0.47102,0.4989664801413659,0.0427706543893707,2920.608450103895,18.356353852320773
010111,Amazonas,Levanto,1985,0.145053,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1986,0.143343,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1987,0.196367,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1988,0.212786,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1989,0.21199,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1990,0.222303,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1991,0.220889,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1992,0.201642,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1993,0.195511,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1994,0.206347,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1995,0.194347,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1996,0.207963,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1997,0.21976,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1998,0.225166,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,1999,0.218608,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2000,0.212715,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2001,0.210172,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2002,0.20687,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2003,0.203163,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2004,0.212275,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
010111,Amazonas,Levanto,2005,0.218418,0.0,0.3338989547673074,0.0802552263729723,2747.453361105851,20.463671463671464
